Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
211,224,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-43,synthetic,Human,Monomers,"Yes, single",24.0,10.000,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
212,225,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-43,synthetic,Human,Monomers,"Yes, single",24.0,20.000,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
213,226,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-40,synthetic,Human,Monomers,"Yes, single",24.0,0.500,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
214,228,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-40,synthetic,Human,Monomers,"Yes, single",24.0,1.000,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
215,229,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-40,synthetic,Human,Monomers,"Yes, single",24.0,2.000,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
216,230,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-40,synthetic,Human,Monomers,"Yes, single",24.0,5.000,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
217,231,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-40,synthetic,Human,Monomers,"Yes, single",24.0,10.000,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
218,232,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-40,synthetic,Human,Monomers,"Yes, single",24.0,20.000,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
219,233,MTT,Cell bank,"European Collection of Authenticated Cell Cultures (Porton Down, UK)",No,No,Vehicle,1-43,synthetic,Human,Monomers,"Yes, single",24.0,10.000,Not informed,40000,cells/well,100.0,96,DMEM/F12 containing GlutaMAX-I,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"SH-SY5Y human neuroblastoma cells (ECACC No. 94030304). Once the cells were 80% confluent, they were used forexperimental purpose; immediately, the medium was replacedwith fresh Advanced DMEM/F12 containing GlutaMAXTM-I supple-mented with 3% FBS. The MTT reagent (15 uL) was then added per well, and the cells were incubated for an additional 4 h. The formazan crystalswere solubilized by adding 100 L/well of solubilizer (10% sodiumdodecyl sulphate (SDS), 3.2 mM HCl) and the plates were placedovernight at 37◦C. The absorbance (A570) of the resulting coloredsolution was measured with a microplate reader (iMark, Bio-Rad)."
220,234,MTT,Unclear,NA,No,No,Medium only,1-40,synthetic,Unclear,Fibers,"Yes, single",24.0,50.000,Not informed,300000,cells/ml,,96,DMEM,,Fetal Calf Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"Ab (1–40) was produced at the peptide synthesis facility of the University of W€urzburg with a
Zinsser simultaneous multiple peptide synthesiser using a Fmoc-protection and DIC=HOBt activating
chemistry as described previously (Loske et al., 2000). Purity of the peptide was judged by
analytical HPLC to be >98%; the correct molecular weight was confirmed by mass spectrometry
(MALDI-TOF).
Culture medium supplemented with streptomycin=penicillin (100 mg=ml; 100U=ml) and 2mM L-glutamine."
221,235,MTT,Unclear,NA,No,No,Medium only,1-40,synthetic,Unclear,Fibers,"Yes, single",24.0,100.000,Not informed,300000,cells/ml,,96,DMEM,,Fetal Calf Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"Ab (1–40) was produced at the peptide synthesis facility of the University of W€urzburg with a
Zinsser simultaneous multiple peptide synthesiser using a Fmoc-protection and DIC=HOBt activating
chemistry as described previously (Loske et al., 2000). Purity of the peptide was judged by
analytical HPLC to be >98%; the correct molecular weight was confirmed by mass spectrometry
(MALDI-TOF).
Culture medium supplemented with streptomycin=penicillin (100 mg=ml; 100U=ml) and 2mM L-glutamine."
222,236,MTT,Unclear,NA,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",0.0,5.000,Not informed,10000,cells/well,125.0,96,DMEM,,Inactivated fetal bovine serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,I had to check the company website to verify if the Abeta peptide used was synthetic. 2 mM L-glutamine and penicillin (100ug/ml)/streptomycin (100 μg/ml) was also added to the culture medium to maintain cell culture.
223,237,MTT,Unclear,NA,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,5.000,Not informed,10000,cells/well,125.0,96,DMEM,,Inactivated fetal bovine serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,I had to check the company website to verify if the Abeta peptide used was synthetic. 2 mM L-glutamine and penicillin (100ug/ml)/streptomycin (100 μg/ml) was also added to the culture medium to maintain cell culture.
224,238,MTT,Unclear,NA,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,5.000,Not informed,10000,cells/well,125.0,96,DMEM,,Inactivated fetal bovine serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,I had to check the company website to verify if the Abeta peptide used was synthetic. 2 mM L-glutamine and penicillin (100ug/ml)/streptomycin (100 μg/ml) was also added to the culture medium to maintain cell culture.
225,239,MTT,Cell bank,"Cell Bank of Type Culture Collection of Academy of Sciences (Shanghai, China)",No,No,Unlear,1-40,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,Not informed,10000,cells/well,,96,DMEM,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,The cell suspension volume plated was not informed in the paper.
226,240,MTT,Unclear,NA,No,No,Vehicle,,Unclear,Unclear,Unclear,"Yes, single",24.0,2.200,13,10000,cells/well,,96,MEM/F12,,NA,0,ATRA,7.0,MEM/F12,NA,NA,10 μM retinoic acid,"Briefly, 10000 SH-SY5Y cells (passage no. 13) were cultured in MEM/F12 media into each well of a 96-well plate. Cells were further differentiated with 10 μM retinoic acid for 1 week.","The Abeta peptide sequence is not informed in the paper. The concentration of Abeta used was estimated by the reviewer, considering the concentration informed on the figure (10ug/mL) and the molar mass of Abeta peptide as 4.5kDa (=4500g/mol). The cell suspension volume plated was not informed in the paper."
227,241,MTT,Unclear,NA,No,No,Unlear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,0.250,Not informed,,medium/well,100.0,96,high glucose modified Eagle’s medium (DMEM,,Fetal Bovine Serum,10%,Other,1.0,DMEM,Fetal Bovine Serum,1%,Only reduced serum,"SH-SY5Y cells were maintained
in high glucose modified Eagle’s medium (DMEM) supplemented
with 10% fetal bovine serum and penicillin
(100U/ml)/streptomycin (100 μg/ml) at 37°C with 5%
CO2. The medium was refreshed every two days. Before
experiments, SH-SY5Y cells were seeded in DMEM with
1% fetal bovine serum for 24 h.","The number of plated cells is not informed in the paper. Penicillin
(100U/ml)/streptomycin (100 μg/ml) was also added to the culture medium to maintain cell culture."
228,242,MTT,Unclear,NA,No,No,Unlear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,0.500,Not informed,,medium/well,100.0,96,high glucose modified Eagle’s medium (DMEM,,Fetal Bovine Serum,10%,Other,1.0,DMEM,Fetal Bovine Serum,1%,Only reduced serum,"SH-SY5Y cells were maintained
in high glucose modified Eagle’s medium (DMEM) supplemented
with 10% fetal bovine serum and penicillin
(100U/ml)/streptomycin (100 μg/ml) at 37°C with 5%
CO2. The medium was refreshed every two days. Before
experiments, SH-SY5Y cells were seeded in DMEM with
1% fetal bovine serum for 24 h.","The number of plated cells is not informed in the paper. Penicillin
(100U/ml)/streptomycin (100 μg/ml) was also added to the culture medium to maintain cell culture."
229,"243,247,245,246",MTT,Unclear,NA,No,No,Unlear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,Not informed,,medium/well,100.0,96,high glucose modified Eagle’s medium (DMEM,,Fetal Bovine Serum,10%,Other,1.0,DMEM,Fetal Bovine Serum,1%,Only reduced serum,"SH-SY5Y cells were maintained
in high glucose modified Eagle’s medium (DMEM) supplemented
with 10% fetal bovine serum and penicillin
(100U/ml)/streptomycin (100 μg/ml) at 37°C with 5%
CO2. The medium was refreshed every two days. Before
experiments, SH-SY5Y cells were seeded in DMEM with
1% fetal bovine serum for 24 h.","The number of plated cells is not informed in the paper. Penicillin
(100U/ml)/streptomycin (100 μg/ml) was also added to the culture medium to maintain cell culture."
230,244,MTT,Unclear,NA,No,No,Unlear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.500,Not informed,,medium/well,100.0,96,high glucose modified Eagle’s medium (DMEM,,Fetal Bovine Serum,10%,Other,1.0,DMEM,Fetal Bovine Serum,1%,Only reduced serum,"SH-SY5Y cells were maintained
in high glucose modified Eagle’s medium (DMEM) supplemented
with 10% fetal bovine serum and penicillin
(100U/ml)/streptomycin (100 μg/ml) at 37°C with 5%
CO2. The medium was refreshed every two days. Before
experiments, SH-SY5Y cells were seeded in DMEM with
1% fetal bovine serum for 24 h.","The number of plated cells is not informed in the paper. Penicillin
(100U/ml)/streptomycin (100 μg/ml) was also added to the culture medium to maintain cell culture."
231,248,CCK-8,Cell bank,"American Type Culture Collection, ATCC, Shanghai, China",No,No,Unlear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,1.000,Not informed,,Not informed,,,DMEM,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,Even checking the company website that produced the Abeta used in this study (Sigma) it is not clear the origin or the species this peptide come from. The number of plated cells and the size of the plate are not informed in the paper. 1% Penicillin and streptomycin were also added to the culture medium to maintain cell culture.
232,249,CCK-8,Cell bank,"American Type Culture Collection, ATCC, Shanghai, China",No,No,Unlear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,2.000,Not informed,,Not informed,,,DMEM,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,Even checking the company website that produced the Abeta used in this study (Sigma) it is not clear the origin or the species this peptide come from. The number of plated cells and the size of the plate are not informed in the paper. 1% Penicillin and streptomycin were also added to the culture medium to maintain cell culture.
233,"250,251",CCK-8,Cell bank,"American Type Culture Collection, ATCC, Shanghai, China",No,No,Unlear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,Not informed,,Not informed,,,DMEM,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,Even checking the company website that produced the Abeta used in this study (Sigma) it is not clear the origin or the species this peptide come from. The number of plated cells and the size of the plate are not informed in the paper. 1% Penicillin and streptomycin were also added to the culture medium to maintain cell culture.
234,252,MTT,Unclear,NA,No,No,Unlear,1-40,Unclear,Unclear,Unclear,"Yes, single",48.0,20.000,Not informed,,cells/well,,96,RPMI-1640,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"Medium was changed every three days and cells were passed once they reached approximately 80% confluence. The volume of cell suspension plated for the experiment is not informed in the paper. 50 ug/ml penicillin-streptomycin and OPI (150 ug/ml oxaloacetate, 50 ug/ml pyruvate and 0.2 U/ml insulin) were also added to the culture medium to maintain cell culture. The cells were allowed to attach and grow for two days prior to the treatment with Abeta peptide."
235,253,MTT,Unclear,NA,No,No,Unlear,1-40,Unclear,Unclear,Unclear,"Yes, single",48.0,40.000,Not informed,,cells/well,,96,RPMI-1640,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"Medium was changed every three days and cells were passed once they reached approximately 80% confluence. The volume of cell suspension plated for the experiment is not informed in the paper. 50 ug/ml penicillin-streptomycin and OPI (150 ug/ml oxaloacetate, 50 ug/ml pyruvate and 0.2 U/ml insulin) were also added to the culture medium to maintain cell culture. The cells were allowed to attach and grow for two days prior to the treatment with Abeta peptide."
236,254,MTT,Unclear,NA,No,No,Unlear,1-40,Unclear,Unclear,Unclear,"Yes, single",48.0,60.000,Not informed,,cells/well,,96,RPMI-1640,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"Medium was changed every three days and cells were passed once they reached approximately 80% confluence. The volume of cell suspension plated for the experiment is not informed in the paper. 50 ug/ml penicillin-streptomycin and OPI (150 ug/ml oxaloacetate, 50 ug/ml pyruvate and 0.2 U/ml insulin) were also added to the culture medium to maintain cell culture. The cells were allowed to attach and grow for two days prior to the treatment with Abeta peptide."
237,255,MTT,Unclear,NA,No,No,Unlear,1-40,Unclear,Unclear,Unclear,"Yes, single",48.0,80.000,Not informed,,cells/well,,96,RPMI-1640,,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,"Medium was changed every three days and cells were passed once they reached approximately 80% confluence. The volume of cell suspension plated for the experiment is not informed in the paper. 50 ug/ml penicillin-streptomycin and OPI (150 ug/ml oxaloacetate, 50 ug/ml pyruvate and 0.2 U/ml insulin) were also added to the culture medium to maintain cell culture. The cells were allowed to attach and grow for two days prior to the treatment with Abeta peptide."
