Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
214,227,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,,,,,,Unclear,,Unclear,Unclear,ATRA,6.0,Unclear,Unclear,Unclear,Unclear,,SH-SY5Y cells were differentiated with 10μM retinoic acid
215,228,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,,,,,,Unclear,,Unclear,Unclear,ATRA,6.0,Unclear,Unclear,Unclear,Unclear,,SH-SY5Y cells were differentiated with 10μM retinoic acid
216,229,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,,,,,,Unclear,,Unclear,Unclear,ATRA,6.0,Unclear,Unclear,Unclear,Unclear,,SH-SY5Y cells were differentiated with 10μM retinoic acid
217,230,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,,,,,,Unclear,,Unclear,Unclear,ATRA,6.0,Unclear,Unclear,Unclear,Unclear,,SH-SY5Y cells were differentiated with 10μM retinoic acid
218,231,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,,,,,,Unclear,,Unclear,Unclear,ATRA,6.0,Unclear,Unclear,Unclear,Unclear,,SH-SY5Y cells were differentiated with 10μM retinoic acid
219,232,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,Unclear,10000,cells per well,,96,DMEM,1% antibiotic–antimycotic solution. ,Fetal Bovine Serum,10%,No differentiation,,,,,,,"The human neuroblastoma cell line, SH–SY5Y, was maintained
and cultured at 37 ◦C under 5% CO2 in Dulbecco’s modified Eagle’s
medium (DMEM) and supplemented with 10% fetal bovine serum (FBS) and 1% antibiotic–antimycotic solution. "
220,233,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,0.100,Unclear,10000,cells per well,,96,DMEM,1% antibiotic–antimycotic solution. ,Fetal Bovine Serum,10%,No differentiation,,,,,,,"The human neuroblastoma cell line, SH–SY5Y, was maintained
and cultured at 37 ◦C under 5% CO2 in Dulbecco’s modified Eagle’s
medium (DMEM) and supplemented with 10% fetal bovine serum (FBS) and 1% antibiotic–antimycotic solution. "
221,234,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,Unclear,10000,cells per well,,96,DMEM,1% antibiotic–antimycotic solution. ,Fetal Bovine Serum,10%,No differentiation,,,,,,,"The human neuroblastoma cell line, SH–SY5Y, was maintained
and cultured at 37 ◦C under 5% CO2 in Dulbecco’s modified Eagle’s
medium (DMEM) and supplemented with 10% fetal bovine serum (FBS) and 1% antibiotic–antimycotic solution. "
222,235,MTT,Cell bank,ATCC (USA),No,No,Unclear,1-42,synthetic,Human,Unclear,"Yes, single",24.0,20.000,Unclear,200000,cells/mL,,96,Minimum Essential Eagle’s Medium and Ham’s Nutrient F12 (1:1),"10% fetal bovine serum, 1% MEM nonessential amino acids, and 50 𝜇g/mL gentamicin",Fetal Bonvine Serum,10%,ATRA,6.0,,,,10uM of Retinoic Acid,"Two days after seeding, cells were differentiated with 10 𝜇M retinoic acid for 6 days prior to treatment. ","The article describes the usage of fibrils. However, for MTT analysis the only information available regarding the aggregation status is ""Human A𝛽(1-42) was diluted to 200 𝜇M and incubated at 37∘ C for 48 h to produce aggregated A𝛽 in order to cause toxicity to the cells"".


The human neuroblastoma SH-SY5Y cells were grown in complete culture medium containing mixture of Minimum Essential Eagle’s Medium and Ham’s Nutrient F-12 (1 : 1), which was supplemented with 10% fetal bovine serum, 1% MEM nonessential amino acids, and 50 𝜇g/mL gentamicin. Cells were maintained at 37∘C under 5% CO2 and 95% air."
223,236,MTT,Cell bank," A.T.C.C., VA, USA","Yes, no protocol","Yes, no protocol",Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,Cell cultures were maintained in a 5% CO2 humidified atmosphere at 37 °C and grown until they reached 80% confluence for a maximum of 20 passages.,80000,,,96,DMEM and F12-HAM (1:1),"10% FBS, 1 mM glutamine and 1.0% antibiotics",Fetal Bonvine Serum,10%,No differentiation,,,,,,,"Human SH-SY5Y neuroblastoma cells (SigmaAldrich, MO, USA, origin from A.T.C.C., VA, USA) were cultured in DMEM, F-12
HAM with 25 mM HEPES and NaHCO3 (1:1) and supplemented with 10% FBS, 1 mM glutamine and 1.0% antibiotics. Cell cultures were maintained in a 5% CO2 humidified atmosphere at 37 °C and grown until they reached 80% confluence for a maximum of 20 passages. The cell line was authenticated by the European Collection of Authenticated Cell Cultures using short tandem repeat loci analyses and tested negative for mycoplasma contaminations.

The oligomers were directly added to cultured cells."
224,237,MTT,Cell bank," A.T.C.C., VA, USA","Yes, no protocol","Yes, no protocol",Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,Cell cultures were maintained in a 5% CO2 humidified atmosphere at 37 °C and grown until they reached 80% confluence for a maximum of 20 passages.,80000,,,96,DMEM and F12-HAM (1:1),,Fetal Bonvine Serum,10%,No differentiation,,,,,,,"Human SH-SY5Y neuroblastoma cells (SigmaAldrich, MO, USA, origin from A.T.C.C., VA, USA) were cultured in DMEM, F-12
HAM with 25 mM HEPES and NaHCO3 (1:1) and supplemented with 10% FBS, 1 mM glutamine and 1.0% antibiotics. Cell cultures were maintained in a 5% CO2 humidified atmosphere at 37 °C and grown until they reached 80% confluence for a maximum of 20 passages. The cell line was authenticated by the European Collection of Authenticated Cell Cultures using short tandem repeat loci analyses and tested negative for mycoplasma contaminations.

The oligomers were incubated under shaking conditions for 1h, 37ºC before incubation in the cell culture."
225,238,MTT,Cell bank," A.T.C.C., VA, USA","Yes, no protocol","Yes, no protocol",Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,12.000,Cell cultures were maintained in a 5% CO2 humidified atmosphere at 37 °C and grown until they reached 80% confluence for a maximum of 20 passages.,80000,,,96,DMEM and F12-HAM (1:1),,Fetal Bonvine Serum,10%,No differentiation,,,,,,,"Human SH-SY5Y neuroblastoma cells (SigmaAldrich, MO, USA, origin from A.T.C.C., VA, USA) were cultured in DMEM, F-12
HAM with 25 mM HEPES and NaHCO3 (1:1) and supplemented with 10% FBS, 1 mM glutamine and 1.0% antibiotics. Cell cultures were maintained in a 5% CO2 humidified atmosphere at 37 °C and grown until they reached 80% confluence for a maximum of 20 passages. The cell line was authenticated by the European Collection of Authenticated Cell Cultures using short tandem repeat loci analyses and tested negative for mycoplasma contaminations."
226,239,MTT,Cell bank," A.T.C.C., VA, USA","Yes, no protocol","Yes, no protocol",Medium only,1-42,recombinant,Unclear,Oligomers,"Yes, single",24.0,12.000,Cell cultures were maintained in a 5% CO2 humidified atmosphere at 37 °C and grown until they reached 80% confluence for a maximum of 20 passages.,80000,,,96,DMEM and F12-HAM (1:1),,Fetal Bonvine Serum,10%,No differentiation,,,,,,,"Human SH-SY5Y neuroblastoma cells (SigmaAldrich, MO, USA, origin from A.T.C.C., VA, USA) were cultured in DMEM, F-12
HAM with 25 mM HEPES and NaHCO3 (1:1) and supplemented with 10% FBS, 1 mM glutamine and 1.0% antibiotics. Cell cultures were maintained in a 5% CO2 humidified atmosphere at 37 °C and grown until they reached 80% confluence for a maximum of 20 passages. The cell line was authenticated by the European Collection of Authenticated Cell Cultures using short tandem repeat loci analyses and tested negative for mycoplasma contaminations."
227,240,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.500,,,,,96,DMEM,,Fetal Bonvine Serum,10%,No differentiation,,,,,,,"The medium was refreshed every 2 days. Before experiments, SH-SY5Y cells were seeded in DMEM supplemented with 1% FBS for 24 h."
228,241,WST,Cell bank,European Collection of Cell Cultures,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,1.249,,50000,cells per well,,96,RPMI-1640,"2 mM glutamine, 100U/ml penicillin, 100 µg/ml streptomycin",Fetal Calf Serum,5%,No differentiation,,,,,,,Cells were allowed to adhere overnight before use.
229,242,WST,Cell bank,European Collection of Cell Cultures,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,2.493,,50000,cells per well,,96,RPMI-1640,"2 mM glutamine, 100U/ml penicillin, 100 µg/ml streptomycin",Fetal Calf Serum,5%,No differentiation,,,,,,,Cells were allowed to adhere overnight before use.
230,243,WST,Cell bank,European Collection of Cell Cultures,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,4.978,,50000,cells per well,,96,RPMI-1640,"2 mM glutamine, 100U/ml penicillin, 100 µg/ml streptomycin",Fetal Calf Serum,5%,No differentiation,,,,,,,Cells were allowed to adhere overnight before use.
231,244,WST,Cell bank,European Collection of Cell Cultures,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.060,,50000,cells per well,,96,RPMI-1640,"2 mM glutamine, 100U/ml penicillin, 100 µg/ml streptomycin",Fetal Calf Serum,5%,No differentiation,,,,,,,Cells were allowed to adhere overnight before use.
232,245,WST,Cell bank,European Collection of Cell Cultures,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,20.090,,50000,cells per well,,96,RPMI-1640,"2 mM glutamine, 100U/ml penicillin, 100 µg/ml streptomycin",Fetal Calf Serum,5%,No differentiation,,,,,,,Cells were allowed to adhere overnight before use.
233,246,WST,Cell bank,European Collection of Cell Cultures,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,40.110,,50000,cells per well,,96,RPMI-1640,"2 mM glutamine, 100U/ml penicillin, 100 µg/ml streptomycin",Fetal Calf Serum,5%,No differentiation,,,,,,,Cells were allowed to adhere overnight before use.
234,247,WST,Cell bank,European Collection of Cell Cultures,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,80.070,,50000,cells per well,,96,RPMI-1640,"2 mM glutamine, 100U/ml penicillin, 100 µg/ml streptomycin",Fetal Calf Serum,5%,No differentiation,,,,,,,Cells were allowed to adhere overnight before use.
235,248,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,25.000,between the 19th and 28th passages,25000,cells per cm2,,96,DMEM high glucose,"DMEM high glucose (4.5 g/L glucose), supplemented with 10% heat-inactivated
FBS (v/v), 1% NEAA (v/v) and 1% penicillin/streptomycin (v/v)",Fetal Bovine Serum,10%,ATRA,3.0,,,,,"Neuroblastoma SH-SY5Y cells were seeded onto 96 well plates at a density of 25,000 cells/cm2 in cell culture medium with trans-retinoic acid (RA, final concentration of 10 µM) and incubated for three days at 37 ◦C in a humidified, 5% CO2–95% air atmosphere. Then, the medium was supplemented with 12-O-tetradecanoylphorbol-13-acetate (TPA, final concentration of 80 nM), and cells were incubated for three days.",
236,249,MTT,Cell bank,"American Type Tissue Culture (Manassas, VA, USA)",No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,2.500,,,,,12,DMEM,,Fetal Bovine Serum,,No differentiation,,,,,,,"Medium components described in ""Materials and reagents"": Dulbecco’s modified Eagle’s medium, fetal bovine serum Glycine, Thioflavin T (ThT), and 3-(4,5-dimethylthiazol-2-yl)- 2,5-diphenyltetrazolium (MTT).

This experiment condition was with ""freshly prepared Ab1-42"".

SH-SY5Y cells were seeded onto 12-well plates and cultured for 24 h before beginning the experiment. After one wash with PBS, the media was changed to a serum-free and phenol red-free DMEM"
237,250,MTT,Cell bank,"American Type Tissue Culture (Manassas, VA, USA)",No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,2.500,,,,,12,DMEM,,Fetal Bovine Serum,,No differentiation,,,,,,,"Medium components described in ""Materials and reagents"": Dulbecco’s modified Eagle’s medium, fetal bovine serum Glycine, Thioflavin T (ThT), and 3-(4,5-dimethylthiazol-2-yl)- 2,5-diphenyltetrazolium (MTT).

This experiment condition was with Ab1-42 preincubated alone for 72h before treatment of SHSY-5Y cells.

SH-SY5Y cells were seeded onto 12-well plates and cultured for 24 h before beginning the experiment. After one wash with PBS, the media was changed to a serum-free and phenol red-free DMEM"
238,251,MTT,Cell bank,"American Type Tissue Culture (Manassas, VA, USA)",No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,2.500,,,,,12,DMEM,,Fetal Bovine Serum,,No differentiation,,,,,,,"Medium components described in ""Materials and reagents"": Dulbecco’s modified Eagle’s medium, fetal bovine serum Glycine, Thioflavin T (ThT), and 3-(4,5-dimethylthiazol-2-yl)- 2,5-diphenyltetrazolium (MTT).

SH-SY5Y cells were seeded onto 12-well plates and cultured for 24 h before beginning the experiment. After one wash with PBS, the media was changed to a serum-free and phenol red-free DMEM"
239,252,CCK-8,Unclear,,No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,20.000,,20000,cells per well,,96,DMEM,,Fetal Bovine Serum,5%,No differentiation,,,,,,,
240,253,MTS,Cell bank,"Sigma-Aldrich, Saint Louis, MO, USA",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",72.0,2.500,,300000,cells/mL,,96,DMEM/F12 (1:1),"2 mM glutamine, 10% heatinactivated fetal bovine serum (FBS), and 1% antibiotics including penicillin and streptomycin",Fetal Bovine Serum,10%,No differentiation,,,,,,,"For cell culturing protocol:  10% heat inactivated fetal bovine serum (FBS).

For cell viability assay: 1% FBS to suppress cell proliferation"
241,254,MTS,Cell bank,"Sigma-Aldrich, Saint Louis, MO, USA",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",72.0,5.000,,300000,cells/mL,,96,DMEM/F12 (1:1),"2 mM glutamine, 10% heatinactivated fetal bovine serum (FBS), and 1% antibiotics including penicillin and streptomycin",Fetal Bovine Serum,10%,No differentiation,,,,,,,"For cell culturing protocol:  10% heat inactivated fetal bovine serum (FBS).

For cell viability assay: 1% FBS to suppress cell proliferation"
242,255,MTS,Cell bank,"Sigma-Aldrich, Saint Louis, MO, USA",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",72.0,10.000,,300000,cells/mL,,96,DMEM/F12 (1:1),"2 mM glutamine, 10% heatinactivated fetal bovine serum (FBS), and 1% antibiotics including penicillin and streptomycin",Fetal Bovine Serum,10%,No differentiation,,,,,,,"For cell culturing protocol:  10% heat inactivated fetal bovine serum (FBS).

For cell viability assay: 1% FBS to suppress cell proliferation"
243,256,MTS,Cell bank,"Sigma-Aldrich, Saint Louis, MO, USA",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",72.0,20.000,,300000,cells/mL,,96,DMEM/F12 (1:1),"2 mM glutamine, 10% heatinactivated fetal bovine serum (FBS), and 1% antibiotics including penicillin and streptomycin",Fetal Bovine Serum,10%,No differentiation,,,,,,,"For cell culturing protocol:  10% heat inactivated fetal bovine serum (FBS).

For cell viability assay: 1% FBS to suppress cell proliferation"
244,257,MTS,Cell bank,"Sigma-Aldrich, Saint Louis, MO, USA",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",72.0,40.000,,300000,cells/mL,,96,DMEM/F12 (1:1),"2 mM glutamine, 10% heatinactivated fetal bovine serum (FBS), and 1% antibiotics including penicillin and streptomycin",Fetal Bovine Serum,10%,No differentiation,,,,,,,"For cell culturing protocol:  10% heat inactivated fetal bovine serum (FBS).

For cell viability assay: 1% FBS to suppress cell proliferation"
245,258,MTS,Cell bank,"Sigma-Aldrich, Saint Louis, MO, USA",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",72.0,10.000,,300000,cells/mL,,96,DMEM/F12 (1:1),"2 mM glutamine, 10% heatinactivated fetal bovine serum (FBS), and 1% antibiotics including penicillin and streptomycin",Fetal Bovine Serum,10%,No differentiation,,,,,,,"For cell culturing protocol:  10% heat inactivated fetal bovine serum (FBS).

For cell viability assay: 1% FBS to suppress cell proliferation

After 24 h of plating, the cells were pretreated with different concentrations of test samples or 0.2% DMSO as a vehicle control for 1 h and then coincubated with 10 μM Aβ42 for 72 h."
246,259,MTS,Cell bank,"Sigma-Aldrich, Saint Louis, MO, USA",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",72.0,10.000,,300000,cells/mL,,96,DMEM/F12 (1:1),"2 mM glutamine, 10% heatinactivated fetal bovine serum (FBS), and 1% antibiotics including penicillin and streptomycin",Fetal Bovine Serum,10%,No differentiation,,,,,,,"For cell culturing protocol:  10% heat inactivated fetal bovine serum (FBS).

For cell viability assay: 1% FBS to suppress cell proliferation

After 24 h of plating, the cells were pretreated with different concentrations of test samples or 0.2% DMSO as a vehicle control for 1 h and then coincubated with 10 μM Aβ42 for 72 h."
247,260,MTT,Unclear,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",24.0,10.000,,10000,cells per well,,96,RPMI 1640,90% RPMI + 10% FBS with streptomycin and penicillin solution ,Fetal Bovine Serum,10%,No differentiation,,,,,,,Cells were passaged by trypsinization every 3 d
248,261,MTT,Cell bank," National Centre for Cell Science (NCCS) (Pune, India)",No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,25.000,,50000,cells per well,,96,DMEM,"1 mM glutamine, 50 U/mL penicillin, and 50 μg/mL streptomycin ",Fetal Bovine Serum,10%,No differentiation,,,,,,,All cells used in the study were of the low passage number (<15).
249,262,WST,Cell bank,"American Type Culture Collection (ATCC: Manassas, VA, USA)",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,10.000,,10000,100uL per well,100.0,96,DMEM/F12 (1:1),"1% non-essential MEM amino acid, 0.5% penicillin (50 units / ml) streptomycin (50 ug / ml) solution ",Fetal Bovine Serum,15%,No differentiation,,,,,,,
250,263,MTT,Cell bank,"American Type Culture Collection (ATCC, Rockville, Maryland, USA)",No,No,Unclear,1-42,synthetic,Rat,Unclear,"Yes, single",48.0,5.000,,3000,cells/well,,96,DMEM,1% penicillin/streptomycin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Aβ (1–42) peptide monomer (rat/mouse) was
purchased from Sigma (Sigma)."
251,264,MTT,Cell bank,"American Type Culture Collection (ATCC, Rockville, Maryland, USA)",No,No,Unclear,1-42,synthetic,Rat,Unclear,"Yes, single",48.0,10.000,,3000,cells/well,,96,DMEM,1% penicillin/streptomycin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Aβ (1–42) peptide monomer (rat/mouse) was
purchased from Sigma (Sigma)."
252,265,MTT,Cell bank,"American Type Culture Collection (ATCC, Rockville, Maryland, USA)",No,No,Unclear,1-42,synthetic,Rat,Unclear,"Yes, single",48.0,25.000,,3000,cells/well,,96,DMEM,1% penicillin/streptomycin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Aβ (1–42) peptide monomer (rat/mouse) was
purchased from Sigma (Sigma)."
253,266,MTT,Cell bank,"American Type Culture Collection (ATCC, Rockville, Maryland, USA)",No,No,Unclear,1-42,synthetic,Rat,Unclear,"Yes, single",48.0,50.000,,3000,cells/well,,96,DMEM,1% penicillin/streptomycin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Aβ (1–42) peptide monomer (rat/mouse) was
purchased from Sigma (Sigma)."
254,267,MTT,Cell bank,"American Type Culture Collection (ATCC, Rockville, Maryland, USA)",No,No,Unclear,1-42,synthetic,Rat,Unclear,"Yes, single",48.0,25.000,,3000,cells/well,,96,DMEM,1% penicillin/streptomycin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Aβ (1–42) peptide monomer (rat/mouse) was
purchased from Sigma (Sigma)."
255,268,CCK-8,Cell bank,American Tissue Culture Collection (ATCC),No,No,Unclear,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,4.000,,10000,cells/well,,96,DMEM,100U/ml penicillin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Cells were pre-treated with Ab1-40 in flasks. After 48h, cells were plated in 96-well plates and, after 5 days, CCK-8 assay was performed. 

DAY 01 post-treatment."
256,269,CCK-8,Cell bank,American Tissue Culture Collection (ATCC),No,No,Unclear,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,8.000,,10000,cells/well,,96,DMEM,100U/ml penicillin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Cells were pre-treated with Ab1-40 in flasks. After 48h, cells were plated in 96-well plates and, after 5 days, CCK-8 assay was performed. 

DAY 01 post-treatment."
257,270,CCK-8,Cell bank,American Tissue Culture Collection (ATCC),No,No,Unclear,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,12.000,,10000,cells/well,,96,DMEM,100U/ml penicillin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Cells were pre-treated with Ab1-40 in flasks. After 48h, cells were plated in 96-well plates and, after 5 days, CCK-8 assay was performed. 

DAY 01 post-treatment."
258,271,CCK-8,Cell bank,American Tissue Culture Collection (ATCC),No,No,Unclear,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,16.000,,10000,cells/well,,96,DMEM,100U/ml penicillin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Cells were pre-treated with Ab1-40 in flasks. After 48h, cells were plated in 96-well plates and, after 5 days, CCK-8 assay was performed. 

DAY 01 post-treatment."
259,272,CCK-8,Cell bank,American Tissue Culture Collection (ATCC),No,No,Unclear,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,4.000,,10000,cells/well,,96,DMEM,100U/ml penicillin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Cells were pre-treated with Ab1-40 in flasks. After 48h, cells were plated in 96-well plates and, after 5 days, CCK-8 assay was performed. 

DAY 02 post-treatment."
260,273,CCK-8,Cell bank,American Tissue Culture Collection (ATCC),No,No,Unclear,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,8.000,,10000,cells/well,,96,DMEM,100U/ml penicillin,Fetal Bovine Serum,10%,No differentiation,,,,,,,"Cells were pre-treated with Ab1-40 in flasks. After 48h, cells were plated in 96-well plates and, after 5 days, CCK-8 assay was performed. 

DAY 02 post-treatment."
