Outcomes ID,Screening ID,Método,Figura,Grupos,Observações gerais da figura ou desfecho
43,53,1.1 - Ensaio de redução de MTT e análogos,5B,Control X 0.5microM AB,
44,53,1.1 - Ensaio de redução de MTT e análogos,5C,Control X 0.5microM AB,
45,53,3.1 - Níveis de espécies reativas de oxigênio,7 Relative DCF units,Control X 0.5microM AB,
46,53,3.1 - Níveis de espécies reativas de oxigênio,7 Relative DHR units,Control X 0.5microM AB,
47,53,3.1 - Níveis de espécies reativas de oxigênio,7 Relative DHE units,Control X 0.5microM AB,
48,57,3.1 - Níveis de espécies reativas de oxigênio,1 ROS,Control X BA,
49,57,3.1 - Níveis de espécies reativas de oxigênio,2 ROS,Control X BA,
50,60,1.1 - Ensaio de redução de MTT e análogos,7,100% X untreated cells,Parece que a comparação é com 100% controle
51,63,1.1 - Ensaio de redução de MTT e análogos,1B,Cont X 5microM,
52,63,1.1 - Ensaio de redução de MTT e análogos,1B,Cont X 10microM,
53,63,1.1 - Ensaio de redução de MTT e análogos,1B,Cont X 20microM,
54,69,1.1 - Ensaio de redução de MTT e análogos,1a,bilobalide + Abeta (0),
55,69,2.2 - Marcadores diretos de apoptose,1e,"LY294002 -, Abeta-, H2O2-, serum-deprivation- x  LY294002 -, Abeta+ H2O2-, serum-deprivation- ",
56,69,2.1 - Indicadores diretos de morte,2,Control X Abeta,
57,69,3.3 - Produtos de estresse oxidativo,4j,Control X Abeta,
58,70,1.1 - Ensaio de redução de MTT e análogos,10,Not incubated - buffer X Abet40LMW 80microM,
59,70,1.1 - Ensaio de redução de MTT e análogos,10,Not incubated - buffer X Abet42LMW 10microM,
60,70,1.1 - Ensaio de redução de MTT e análogos,10,Not incubated - buffer X Abet42LMW 32microM,
61,71,1.1 - Ensaio de redução de MTT e análogos,10a,Aβ (1-42) 3h,
62,71,1.1 - Ensaio de redução de MTT e análogos,10a,Aβ (1-42) 5h,
63,71,1.1 - Ensaio de redução de MTT e análogos,10a,Aβ (1-42) 24h,
64,75,1.1 - Ensaio de redução de MTT e análogos,1B,Aβ+ X EGCG-,
65,76,1.1 - Ensaio de redução de MTT e análogos,3A,1 X 2,
66,76,1.2 - Ensaio de liberação de LDH,3B,2 X 3,
67,76,3.3 - Produtos de estresse oxidativo,4,1 X 2,
68,78,,,,
69,80,1.1 - Ensaio de redução de MTT e análogos,6,Cell only X 1,
70,82,3.1 - Níveis de espécies reativas de oxigênio,6A,'- X Aβ (microM) 2,
71,82,3.1 - Níveis de espécies reativas de oxigênio,6A,'- X Aβ (microM) 3,
72,82,3.1 - Níveis de espécies reativas de oxigênio,6A,'- X Aβ (microM) 4,
73,82,3.1 - Níveis de espécies reativas de oxigênio,6B,- X Aβ +CORT- RU486-,
74,82,3.2 - Dano ao potencial de membrana mitocondrial,6C,'- X Aβ(microM) 1 ,
75,82,3.2 - Dano ao potencial de membrana mitocondrial,6C,'- X Aβ(microM) 2,
76,82,3.2 - Dano ao potencial de membrana mitocondrial,6C,'- X Aβ(microM) 4,
77,82,3.2 - Dano ao potencial de membrana mitocondrial,6D,- X Aβ +CORT- RU486-,
78,83,1.1 - Ensaio de redução de MTT e análogos,1A,0 X Aβ1–42 (micromol/L) 4,
79,83,1.1 - Ensaio de redução de MTT e análogos,1A,0 X Aβ1–42 (micromol/L) 8,
80,83,1.1 - Ensaio de redução de MTT e análogos,1A,0 X Aβ1–42 (micromol/L) 12,
81,83,1.1 - Ensaio de redução de MTT e análogos,1A,0 X Aβ1–42 (micromol/L) 16,
82,83,1.1 - Ensaio de redução de MTT e análogos,1A,0 X Aβ1–42 (micromol/L) 24,
83,83,2.2 - Marcadores diretos de apoptose,1C,CONTROL X Aβ,
84,85,1.1 - Ensaio de redução de MTT e análogos,3,CTR X Aβ 10 microM,
85,90,1.1 - Ensaio de redução de MTT e análogos,3,100% X  Aβ,
86,94,2.1 - Indicadores diretos de morte,3C,0 oAβ X 8 oAβ,
87,94,2.1 - Indicadores diretos de morte,3C,0 oAβ X 16 oAβ,
88,94,1.1 - Ensaio de redução de MTT e análogos,3D,0 oAβ X 8 oAβ,
89,94,1.1 - Ensaio de redução de MTT e análogos,3D,0 oAβ X 16 oAβ,
90,95,1.1 - Ensaio de redução de MTT e análogos,3B,100% X 0,
91,97,2.2 - Marcadores diretos de apoptose,1B,Cont X 10,
92,97,2.2 - Marcadores diretos de apoptose,1B,Cont X 20,
93,100,1.1 - Ensaio de redução de MTT e análogos,2,0 X 100% oligomeric Aβ1–42,
94,100,1.1 - Ensaio de redução de MTT e análogos,2,0 X 100% fibrilar Aβ1–42,
95,100,1.1 - Ensaio de redução de MTT e análogos,3A,0 X 100% oligomeric Aβ1–42,
96,100,1.1 - Ensaio de redução de MTT e análogos,3A,0 X 100% fibrilar Aβ1–42,
97,100,2.1 - Indicadores diretos de morte,3B,Sham X Aβ1–42 (necrosis),
98,100,2.2 - Marcadores diretos de apoptose,3B,Sham X Aβ1–42 (apoptosis),
99,108,1.1 - Ensaio de redução de MTT e análogos,1,C X Aβ,
100,108,1.1 - Ensaio de redução de MTT e análogos,2,C X Aβ,
101,109,1.1 - Ensaio de redução de MTT e análogos,1A,Control X Aβ1–42 5 microM,
102,109,1.1 - Ensaio de redução de MTT e análogos,1A,Control X Aβ1–42 10 microM,
103,109,1.1 - Ensaio de redução de MTT e análogos,1A,Control X Aβ1–42 20 microM,
104,109,1.1 - Ensaio de redução de MTT e análogos,1C,0Aβ1–42 X 5microM Aβ1–42,
105,109,1.1 - Ensaio de redução de MTT e análogos,1C,0Aβ1–42 X 10microM Aβ1–42,
106,109,1.1 - Ensaio de redução de MTT e análogos,1C,0Aβ1–42 X 20microM Aβ1–42,
107,109,2.2 - Marcadores diretos de apoptose,1D,Control X Aβ1–42,
108,109,3.1 - Níveis de espécies reativas de oxigênio,2,Control X Aβ1–42,
109,110,1.1 - Ensaio de redução de MTT e análogos,3,100% X Aβ1−42,
110,110,1.1 - Ensaio de redução de MTT e análogos,4a,100% X Aβ1−42,
111,110,1.1 - Ensaio de redução de MTT e análogos,4b,100% X Aβ1−42,
112,116,1.1 - Ensaio de redução de MTT e análogos,6,Control X Aβ,
113,116,3.1 - Níveis de espécies reativas de oxigênio,7,Control X Aβ,
114,116,2.2 - Marcadores diretos de apoptose,8,Control X Aβ,
115,118,1.4 - Viabilidade celular (outros),4,Aβ42-  Aβ42DM- X Aβ42+  Aβ42DM-,
116,118,2.2 - Marcadores diretos de apoptose,6 (%apoptotic cell),Aβ42-  Aβ42DM- X Aβ42+  Aβ42DM-,
117,119,1.1 - Ensaio de redução de MTT e análogos,4C,Control X Aβ,
118,120,1.1 - Ensaio de redução de MTT e análogos,1B,Basal (100% X A+),
119,120,1.1 - Ensaio de redução de MTT e análogos,1B,Basal (100% X A-),
120,120,1.1 - Ensaio de redução de MTT e análogos,1B,Basal (100% X ADDLs),
121,123,1.1 - Ensaio de redução de MTT e análogos,2,"Vehicle X Aβ, 25 µM",
122,123,1.1 - Ensaio de redução de MTT e análogos,2,"Vehicle X Aβ, 50 µM",
123,123,1.1 - Ensaio de redução de MTT e análogos,2,"Vehicle X Aβ, 75 µM",
124,123,1.1 - Ensaio de redução de MTT e análogos,2,"Vehicle X Aβ, 100 µM",
125,123,1.1 - Ensaio de redução de MTT e análogos,4,"Control X Aβ, 50 µM",
126,123,3.1 - Níveis de espécies reativas de oxigênio,5,"Control X Aβ, 50 µM",
127,126,1.1 - Ensaio de redução de MTT e análogos,3,24 - 100% X Aβ1−42 (5 µM),
128,126,1.1 - Ensaio de redução de MTT e análogos,3,48 - 100% X Aβ1−42 (5 µM),
129,128,1.1 - Ensaio de redução de MTT e análogos,2," Aβ 10 µM- 3,4,5-tri-CQA - X Aβ 10 µM+ 3,4,5-tri-CQA",
130,128,1.4 - Viabilidade celular (outros),5,Control X 1µM,
131,128,1.4 - Viabilidade celular (outros),5,Control X 5µM,
132,128,1.4 - Viabilidade celular (outros),5,Control X 10 µM,
133,130,1.1 - Ensaio de redução de MTT e análogos,1B,Aβ (25uM)+ X SHXW ug/ml 0,
134,131,1.1 - Ensaio de redução de MTT e análogos,2A (Non-differentiated cells),"Cell viability, % (Vehicle X Aβ42 - 48h)",
135,131,2.1 - Indicadores diretos de morte,2A (Non-differentiated cells),"PI positive cells, % (Vehicle X Aβ42 - 72h)",
136,131,1.1 - Ensaio de redução de MTT e análogos,2A (RA/BDNF-differentiated cells),"Cell viability, % (Vehicle X Aβ42 - 72h)",
137,131,2.1 - Indicadores diretos de morte,2A (RA/BDNF-differentiated cells),"PI positive cells, % (Vehicle X Aβ42 - 72h)",
138,131,2.2 - Marcadores diretos de apoptose,2B (RA/BDNF-differentiated cells),Control X Aβ42,
139,132,1.1 - Ensaio de redução de MTT e análogos,5A,100% X M50,
140,132,1.1 - Ensaio de redução de MTT e análogos,5A,100% X MS2,
141,132,1.1 - Ensaio de redução de MTT e análogos,5A,100% X MS10,
142,132,1.1 - Ensaio de redução de MTT e análogos,5A,100% X MS50,
143,132,1.1 - Ensaio de redução de MTT e análogos,5A,100% X F2,
144,132,1.1 - Ensaio de redução de MTT e análogos,5A,100% X F10,
145,132,1.1 - Ensaio de redução de MTT e análogos,5A,100% X F50,
146,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X M50,
147,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X MS2,
148,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X MS10,
149,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X MS50,
150,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X F2,
151,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X F10,
152,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X F50,
153,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X M2,
154,132,1.1 - Ensaio de redução de MTT e análogos,5C,100% X M10,
155,132,1.1 - Ensaio de redução de MTT e análogos,S6,100% X M2,
156,132,1.1 - Ensaio de redução de MTT e análogos,S6,100% X M10,
157,132,1.1 - Ensaio de redução de MTT e análogos,S6,100% X MS2,
158,132,1.1 - Ensaio de redução de MTT e análogos,S6,100% X MS10,
159,132,1.1 - Ensaio de redução de MTT e análogos,S6,100% X MS50,
160,132,1.1 - Ensaio de redução de MTT e análogos,S6,100% X F2,
161,132,1.1 - Ensaio de redução de MTT e análogos,S6,100% X F10,
162,132,1.1 - Ensaio de redução de MTT e análogos,S6,100% X F50,
163,133,1.1 - Ensaio de redução de MTT e análogos,3,Ctrl x Aβ40,
164,133,1.1 - Ensaio de redução de MTT e análogos,8,Ctrl x Aβ40,
165,141,3.1 - Níveis de espécies reativas de oxigênio,1C,Buffer X Aβ42,
166,141,3.1 - Níveis de espécies reativas de oxigênio,5A,Buffer X Aβ42,
167,143,1.1 - Ensaio de redução de MTT e análogos,3,Control X Aβ42 10μM,
168,143,3.1 - Níveis de espécies reativas de oxigênio,4,Untreated X Aβ42 (white bars),
169,146,1.1 - Ensaio de redução de MTT e análogos,,,
170,152,1.1 - Ensaio de redução de MTT e análogos,4,Control X Pure Aβ 24h,
171,152,1.1 - Ensaio de redução de MTT e análogos,4,Control X Pure Aβ 48h,
172,139,1.1 - Ensaio de redução de MTT e análogos,S2F,"24 h, 20 μM",
173,139,1.1 - Ensaio de redução de MTT e análogos,S2G,Control X 0 μM Q3G(20 μM Aβ) ,
174,139,2.2 - Marcadores diretos de apoptose,6B,Apoptosis rate (%) Control X Aβ,
175,139,2.3 - Marcadores de morte celular (outros),6B,Control X Aβ,
