Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
212,226,MTT,Donation,Pasteur Institute of Iran in frozen vials,No,No,Medium only,NA,Unclear,Unclear,Unclear,"Yes, single",24.0,50.000,NA,5000,cells/well,,96,EMEM,"penicillin (100 U/mL), and streptomycin (100 lg/mL)",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
213,227,MTT,Donation,Pasteur Institute of Iran in frozen vials,No,No,Medium only,NA,Unclear,Unclear,Unclear,"Yes, single",24.0,50.000,NA,5000,cells/well,,96,EMEM,"penicillin (100 U/mL), and streptomycin (100 lg/mL)",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
214,228,MTT,Donation,Pasteur Institute of Iran in frozen vials,No,No,Medium only,NA,Unclear,Unclear,Unclear,"Yes, single",24.0,50.000,NA,5000,cells/well,,96,EMEM,"penicillin (100 U/mL), and streptomycin (100 lg/mL)",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
215,229,MTT,Donation,Pasteur Institute of Iran in frozen vials,No,No,Medium only,NA,Unclear,Unclear,Unclear,"Yes, single",24.0,50.000,NA,5000,cells/well,,96,EMEM,"penicillin (100 U/mL), and streptomycin (100 lg/mL)",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
216,230,MTT,Donation,Pasteur Institute of Iran in frozen vials,No,No,Medium only,NA,Unclear,Unclear,Unclear,"Yes, single",24.0,50.000,NA,5000,cells/well,,96,EMEM,"penicillin (100 U/mL), and streptomycin (100 lg/mL)",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
217,231,MTT,Unclear,NA,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,NA,10000,cells/well,,96,DMEM,", 2 mM L-glutamine (Sigma-Aldrich), 100 µg/mL penicillin and 100 µg/mL streptomycin (Sigma-Aldrich) ",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
218,232,MTT,Unclear,NA,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,5.000,NA,10000,cells/well,,96,DMEM,", 2 mM L-glutamine (Sigma-Aldrich), 100 µg/mL penicillin and 100 µg/mL streptomycin (Sigma-Aldrich) ",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
219,233,MTT,Cell bank,Cell Bank of the Chinese Academy of Sciences,No,No,Other,40,Unclear,Unclear,Monomers,"Yes, single",24.0,5.000,NA,5000,cells/well,,,DMEM/F12,100 U/mL penicillin and 100 U/mL streptomycin,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
220,234,MTT,Cell bank,Cell Bank of the Chinese Academy of Sciences,No,No,Other,40,Unclear,Unclear,Monomers,"Yes, single",24.0,5.000,NA,5000,cells/well,,,DMEM/F12,100 U/mL penicillin and 100 U/mL streptomycin,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
221,235,MTT,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Monomers,"Yes, single",24.0,10.000,NA,,NA,,,NA,NA,NA,NA,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
222,236,MTT,Unclear,NA,No,No,Unclear,NA,Unclear,Unclear,Unclear,"Yes, single",72.0,15.000,NA,10000,cells/well,,96,DMEM,100 U/mL penicillin and 100 µg/mL streptomycin,FBS,10%,ATRA,8.0,DMEM,FBS,10%,,"SH-SY5Y cells were seeded in 96-well plates at a
density of 1 × 104
 cells/mL in DMEM medium containing 10% FBS. For differentiation, retinoic acid (RA)
was added to make the final concentration of 10 µM.
The medium containing 10 µM RA was replaced every
day and cultures were allowed to differentiate for 8
days.",
223,237,WST,Unclear,NA,No,No,Medium only,1-40,Unclear,Unclear,Oligomers,"Yes, single",72.0,20.000,NA,10000,cells/well,,96,EMEM + Ham’s F-12 (1:1),"c (10,000 U/ml penicillin G sodium, 10,000 μg/ml streptomycin sulfate and 25 μg/ml amphotericin B as FungizoneⓇ in 0.85% saline) (Gibco, NY, USA)",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
224,238,MTT,Cell bank,ATCC,No,No,Medium only,42,Unclear,Unclear,Monomers,"Yes, single",24.0,10.000,NA,1000,cells/well,,96,DMEM/F12 ,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
225,239,MTT,Cell bank,ATCC,No,No,Medium only,42,Unclear,Unclear,Oligomers,"Yes, single",24.0,10.000,NA,1000,cells/well,,96,DMEM/F12 ,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
226,240,MTT,Cell bank,ATCC,No,No,Medium only,42,Unclear,Unclear,Fibers,"Yes, single",24.0,10.000,NA,1000,cells/well,,96,DMEM/F12 ,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
227,241,MTT,Cell bank,ATCC,No,No,Medium only,42,Unclear,Unclear,Monomers,"Yes, single",144.0,10.000,NA,1000,cells/well,,96,DMEM/F12 ,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
228,242,MTT,Cell bank,ATCC,No,No,Medium only,42,Unclear,Unclear,Oligomers,"Yes, single",144.0,10.000,NA,1000,cells/well,,96,DMEM/F12 ,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
229,243,MTT,Cell bank,ATCC,No,No,Medium only,42,Unclear,Unclear,Fibers,"Yes, single",144.0,10.000,NA,1000,cells/well,,96,DMEM/F12 ,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
230,244,MTT,Unclear,NA,No,No,Medium only,42,synthetic,Unclear,Unclear,"Yes, single",48.0,0.500,NA,,NA,,,DMEM F-12 Ham,1% penicillin/streptomycin solution.,FBS,15%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
231,245,MTT,Cell bank,ATCC,No,No,Other,1-42,Unclear,Human,Oligomers,"Yes, single",40.0,2.500,NA,,NA,,,DMEM,1% L-glutamine and penicillin/streptomycin (10 000 U/ml),FBS,10%,Other,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,"A diferenciação é citada mas não é explicada. 
"
232,246,MTT,Cell bank,ATCC,No,No,Other,1-42,Unclear,Human,Oligomers,"Yes, single",40.0,5.000,NA,,NA,,,DMEM,1% L-glutamine and penicillin/streptomycin (10 000 U/ml),FBS,10%,Other,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,"A diferenciação é citada mas não é explicada. 
"
233,247,MTT,Cell bank,ATCC,No,No,Other,1-42,Unclear,Human,Oligomers,"Yes, single",40.0,10.000,NA,,NA,,,DMEM,1% L-glutamine and penicillin/streptomycin (10 000 U/ml),FBS,10%,Other,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,"A diferenciação é citada mas não é explicada. 
"
234,248,CCK-8,Cell bank,ATCC,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,NA,50000,NA,,96,DMEM,", 100 U/ml penicillin and 100 g/ml streptomycin",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
235,249,CCK-8,Cell bank,ATCC,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,5.000,NA,50000,NA,,96,DMEM,", 100 U/ml penicillin and 100 g/ml streptomycin",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
236,250,CCK-8,Cell bank,ATCC,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,10.000,NA,50000,NA,,96,DMEM,", 100 U/ml penicillin and 100 g/ml streptomycin",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
237,251,CCK-8,Cell bank,ATCC,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,15.000,NA,50000,NA,,96,DMEM,", 100 U/ml penicillin and 100 g/ml streptomycin",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
238,252,CCK-8,Cell bank,ATCC,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,20.000,NA,50000,NA,,96,DMEM,", 100 U/ml penicillin and 100 g/ml streptomycin",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
239,253,CCK-8,Cell bank,ATCC,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,25.000,NA,50000,NA,,96,DMEM,", 100 U/ml penicillin and 100 g/ml streptomycin",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
240,254,CCK-8,Cell bank,ATCC,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,30.000,NA,50000,NA,,96,DMEM,", 100 U/ml penicillin and 100 g/ml streptomycin",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
241,255,CCK-8,Cell bank,ATCC,No,No,Medium only,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,10.000,NA,50000,NA,,96,DMEM,", 100 U/ml penicillin and 100 g/ml streptomycin",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
242,256,MTT,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Oligomers,"Yes, single",5.0,0.500,NA,,NA,,,DMEM/F12 ,"penicillin (100U/ml) and streptomycin, (100 μg/ml) ",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
243,257,MTT,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Oligomers,"Yes, single",18.0,0.500,NA,,NA,,,DMEM/F12 ,"penicillin (100U/ml) and streptomycin, (100 μg/ml) ",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
244,258,MTT,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,0.500,NA,,NA,,,DMEM/F12 ,"penicillin (100U/ml) and streptomycin, (100 μg/ml) ",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
245,259,MTT,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Oligomers,"Yes, single",48.0,0.500,NA,,NA,,,DMEM/F12 ,"penicillin (100U/ml) and streptomycin, (100 μg/ml) ",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
246,260,MTT,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Oligomers,"Yes, single",72.0,0.500,NA,,NA,,,DMEM/F12 ,"penicillin (100U/ml) and streptomycin, (100 μg/ml) ",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
247,261,MTT,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,0.500,NA,,NA,,,DMEM/F12 ,"penicillin (100U/ml) and streptomycin, (100 μg/ml) ",FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
248,262,MTT,Unclear,NA,No,No,Medium only,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,1.000,NA,,NA,,,NA,NA,NA,NA,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
249,263,MTT,Unclear,NA,No,No,Medium only,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,2.500,NA,,NA,,,NA,NA,NA,NA,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
250,264,MTT,Unclear,NA,No,No,Medium only,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,5.000,NA,,NA,,,NA,NA,NA,NA,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
251,265,MTT,Unclear,NA,No,No,Medium only,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,10.000,NA,,NA,,,NA,NA,NA,NA,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
252,266,MTT,Unclear,NA,No,No,Medium only,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,20.000,NA,,NA,,,NA,NA,NA,NA,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
253,267,MTT,Unclear,NA,No,No,Medium only,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,5.000,NA,,NA,,,NA,NA,NA,NA,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
254,268,CCK-8,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,1.000,NA,5000,NA,,96,minimum Eagle's medium (MEM),1% penicillin/streptomycin,FBS,10%,ATRA,4.0,minimum Eagle's medium (MEM),FBS,1%,NA,"Before drug treatment, SH-SY5Y cells were differentiated using RA
according to the following protocols: at 24 h after plating, the cells were
maintained in culture medium with 1% FBS and 10 μM RA for 4 days.
Then the drug intervention was tested.",
255,269,CCK-8,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,2.500,NA,5000,NA,,96,minimum Eagle's medium (MEM),1% penicillin/streptomycin,FBS,10%,ATRA,4.0,minimum Eagle's medium (MEM),FBS,1%,NA,"Before drug treatment, SH-SY5Y cells were differentiated using RA
according to the following protocols: at 24 h after plating, the cells were
maintained in culture medium with 1% FBS and 10 μM RA for 4 days.
Then the drug intervention was tested.",
256,270,CCK-8,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,NA,5000,NA,,96,minimum Eagle's medium (MEM),1% penicillin/streptomycin,FBS,10%,ATRA,4.0,minimum Eagle's medium (MEM),FBS,1%,NA,"Before drug treatment, SH-SY5Y cells were differentiated using RA
according to the following protocols: at 24 h after plating, the cells were
maintained in culture medium with 1% FBS and 10 μM RA for 4 days.
Then the drug intervention was tested.",
257,271,CCK-8,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,NA,5000,NA,,96,minimum Eagle's medium (MEM),1% penicillin/streptomycin,FBS,10%,ATRA,4.0,minimum Eagle's medium (MEM),FBS,1%,NA,"Before drug treatment, SH-SY5Y cells were differentiated using RA
according to the following protocols: at 24 h after plating, the cells were
maintained in culture medium with 1% FBS and 10 μM RA for 4 days.
Then the drug intervention was tested.",
258,272,CCK-8,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,NA,5000,NA,,96,minimum Eagle's medium (MEM),1% penicillin/streptomycin,FBS,10%,ATRA,4.0,minimum Eagle's medium (MEM),FBS,1%,NA,"Before drug treatment, SH-SY5Y cells were differentiated using RA
according to the following protocols: at 24 h after plating, the cells were
maintained in culture medium with 1% FBS and 10 μM RA for 4 days.
Then the drug intervention was tested.",
259,273,CCK-8,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,NA,5000,NA,,96,minimum Eagle's medium (MEM),1% penicillin/streptomycin,FBS,10%,ATRA,4.0,minimum Eagle's medium (MEM),FBS,1%,NA,"Before drug treatment, SH-SY5Y cells were differentiated using RA
according to the following protocols: at 24 h after plating, the cells were
maintained in culture medium with 1% FBS and 10 μM RA for 4 days.
Then the drug intervention was tested.",
260,274,CCK-8,Unclear,NA,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,NA,5000,NA,,96,minimum Eagle's medium (MEM),1% penicillin/streptomycin,FBS,10%,ATRA,4.0,minimum Eagle's medium (MEM),FBS,1%,NA,"Before drug treatment, SH-SY5Y cells were differentiated using RA
according to the following protocols: at 24 h after plating, the cells were
maintained in culture medium with 1% FBS and 10 μM RA for 4 days.
Then the drug intervention was tested.",
261,275,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.002,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
262,276,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.004,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
263,277,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.008,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
264,278,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.016,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
265,279,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.031,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
266,280,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.063,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
267,281,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.130,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
268,282,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.250,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
269,283,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,0.500,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
270,284,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,1.000,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
271,285,MTT,Cell bank,Riken Cell Bank ,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,2.000,NA,,NA,,,DMEM,NA,FBS,10%,No differentiation,,No differentiation,No differentiation,No differentiation,No differentiation,No differentiation,
272,286,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Human,Oligomers,"Yes, single",24.0,0.000,NA,60000,cells/well,,24,DMEM + Ham’s F-12 (1:1),antibiotic/antimycotic (Gibco® 15240-062),FBS,10%,ATRA plus,7.0,DMEM + Ham’s F-12 (1:1),FBS,1%,50 ng/mL BDNF," After 24 h of
plating, differentiation was initiated by lowering FBS in culture medium to 1% and supplementing with 10 μM RA
for 7 days. This treatment was replaced every 3 days to replenish RA in the culture media. Same treatment was performed with the addition of 50 ng/mL BDNF on the fourth
day of differentiation with RA. RA stock solutions were prepared in absolute ethanol and the concentration determined
using EM (351 nm) = 45000 [33]. BDNF stock solution at a
concentration of 100 μg/mL was prepared by dissolving it in a
solution of 0.1% bovine serum albumin (BSA) according to
the manufacturer.
",0.01 nM do Ab
273,287,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Human,Oligomers,"Yes, single",24.0,0.000,NA,60000,cells/well,,24,DMEM + Ham’s F-12 (1:1),antibiotic/antimycotic (Gibco® 15240-062),FBS,10%,ATRA plus,7.0,DMEM + Ham’s F-12 (1:1),FBS,1%,50 ng/mL BDNF," After 24 h of
plating, differentiation was initiated by lowering FBS in culture medium to 1% and supplementing with 10 μM RA
for 7 days. This treatment was replaced every 3 days to replenish RA in the culture media. Same treatment was performed with the addition of 50 ng/mL BDNF on the fourth
day of differentiation with RA. RA stock solutions were prepared in absolute ethanol and the concentration determined
using EM (351 nm) = 45000 [33]. BDNF stock solution at a
concentration of 100 μg/mL was prepared by dissolving it in a
solution of 0.1% bovine serum albumin (BSA) according to
the manufacturer.
",0.1 nM do Ab
274,288,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Human,Oligomers,"Yes, single",24.0,0.001,NA,60000,cells/well,,24,DMEM + Ham’s F-12 (1:1),antibiotic/antimycotic (Gibco® 15240-062),FBS,10%,ATRA plus,7.0,DMEM + Ham’s F-12 (1:1),FBS,1%,50 ng/mL BDNF," After 24 h of
plating, differentiation was initiated by lowering FBS in culture medium to 1% and supplementing with 10 μM RA
for 7 days. This treatment was replaced every 3 days to replenish RA in the culture media. Same treatment was performed with the addition of 50 ng/mL BDNF on the fourth
day of differentiation with RA. RA stock solutions were prepared in absolute ethanol and the concentration determined
using EM (351 nm) = 45000 [33]. BDNF stock solution at a
concentration of 100 μg/mL was prepared by dissolving it in a
solution of 0.1% bovine serum albumin (BSA) according to
the manufacturer.
",1 nM do Ab
