Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
224,229,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Unclear,"Yes, single",24.0,1.000,,25000,cells/mL,,24,DMEM:F12,"l-Glutamine (4 mM; Gibco, Europe), penicillin (200 units/ml; Gibco), streptomycin (200 g/ml; Gibco), MEM non-essential amino acids (100×; Gibco)",FBS,10%,ATRA plus,8.0,DMEM-F12 media,FBS,10%,"10 µM ATRA, 0.5% DMSO","cells were grown for 8 days on 24-well plates, and
cell differentiation was initiated by the addition of 10 M
RA dissolved in cell culture medium containing 0.5%
DMSO. On the first day, the number of non-differentiated
cells in the wells was 2.5 × 105 cells/ml in suspension.
After 8 days of differentiation, the cells were bound as a
monolayer to the plate, and cell counting gave a number
of 3 × 105 cells/cm2 (corresponding to 6.5 × 105 cells/ml
in suspension). Fig. 1 shows the confluent monolayer of
the cells (Fig. 1C) with long neurites (Fig. 1D).",aggregated peptides; synthesized in the solid phase in our laboratory; the synthesis method was reported earlier
225,230,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Unclear,"Yes, single",24.0,20.000,,25000,cells/mL,,24,DMEM:F12,"l-Glutamine (4 mM; Gibco, Europe), penicillin (200 units/ml; Gibco), streptomycin (200 g/ml; Gibco), MEM non-essential amino acids (100×; Gibco)",FBS,10%,ATRA plus,8.0,DMEM-F12 media,FBS,10%,"10 µM ATRA, 0.5% DMSO","cells were grown for 8 days on 24-well plates, and
cell differentiation was initiated by the addition of 10 M
RA dissolved in cell culture medium containing 0.5%
DMSO. On the first day, the number of non-differentiated
cells in the wells was 2.5 × 105 cells/ml in suspension.
After 8 days of differentiation, the cells were bound as a
monolayer to the plate, and cell counting gave a number
of 3 × 105 cells/cm2 (corresponding to 6.5 × 105 cells/ml
in suspension). Fig. 1 shows the confluent monolayer of
the cells (Fig. 1C) with long neurites (Fig. 1D).",aggregated peptides; synthesized in the solid phase in our laboratory; the synthesis method was reported earlier
226,231,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Unclear,"Yes, single",24.0,50.000,,25000,cells/mL,,24,DMEM:F12,"l-Glutamine (4 mM; Gibco, Europe), penicillin (200 units/ml; Gibco), streptomycin (200 g/ml; Gibco), MEM non-essential amino acids (100×; Gibco)",FBS,10%,ATRA plus,8.0,DMEM-F12 media,FBS,10%,"10 µM ATRA, 0.5% DMSO","cells were grown for 8 days on 24-well plates, and
cell differentiation was initiated by the addition of 10 M
RA dissolved in cell culture medium containing 0.5%
DMSO. On the first day, the number of non-differentiated
cells in the wells was 2.5 × 105 cells/ml in suspension.
After 8 days of differentiation, the cells were bound as a
monolayer to the plate, and cell counting gave a number
of 3 × 105 cells/cm2 (corresponding to 6.5 × 105 cells/ml
in suspension). Fig. 1 shows the confluent monolayer of
the cells (Fig. 1C) with long neurites (Fig. 1D).",aggregated peptides; synthesized in the solid phase in our laboratory; the synthesis method was reported earlier
230,235,MTT,Cell bank,ECACC,No,No,Unclear,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,25.000,,7500,cells/well,100.0,96,DMEM/Ham's F-12 Nutrient Mix,"10 IU penicillin/ml,100 μg streptomycin/m. 1% non-essential amino acids and 2 mM glutamine
",foetal calf serum,15%,No differentiation,,,,,,,
231,236,MTT,Cell bank,ECACC,No,No,Unclear,1-42,synthetic,Unclear,Unclear,"Yes, single",48.0,25.000,,7500,cells/well,100.0,96,DMEM/Ham's F-12 Nutrient Mix,"10 IU penicillin/ml,100 μg streptomycin/m. 1% non-essential amino acids and 2 mM glutamine
",foetal calf serum,15%,No differentiation,,,,,,,
232,237,MTT,Cell bank,ECACC,No,No,Unclear,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,25.000,,7500,cells/well,100.0,96,DMEM/Ham's F-12 Nutrient Mix,"10 IU penicillin/ml,100 μg streptomycin/m. 1% non-essential amino acids and 2 mM glutamine
",foetal calf serum,15%,No differentiation,,,,,,,
233,238,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,25.000,,5000,cells,80.0,96,DMEM:F12,"1% glutamic acid, 1% penicillin and streptomycin",FBS,10%,No differentiation,,,,,,,
234,239,MTT,Donation,National Neurobiology Laboraory of Fudan University,No,No,Vehicle,1-40,recombinant,Unclear,Monomers,"Yes, single",48.0,10.000,,,,,,Not clear,,FBS,,No differentiation,,,,,,,"1,000–10,000 cells per well"
235,240,MTT,Donation,National Neurobiology Laboraory of Fudan University,No,No,Vehicle,1-40,recombinant,Unclear,Oligomers,"Yes, single",48.0,10.000,,,,,,Not clear,,FBS,,No differentiation,,,,,,,"1,000–10,000 cells per well"
236,241,MTT,Cell bank,ATCC,No,No,Unclear,1-40,Unclear,Unclear,Fibers,"Yes, single",24.0,,,80000,cells,,96,RPMI,,FBS,10%,No differentiation,,,,,,,
237,242,MTT,Cell bank,ATCC,No,No,Unclear,1-40,Unclear,Unclear,Fibers,"Yes, single",48.0,,,80000,cells,,96,RPMI,,FBS,10%,No differentiation,,,,,,,
238,243,MTT,Cell bank,ATCC,No,No,Unclear,1-40,Unclear,Unclear,Fibers,"Yes, single",24.0,,,80000,cells,,96,RPMI,,FBS,10%,No differentiation,,,,,,,
239,244,MTT,Cell bank,ATCC,No,No,Unclear,1-40,Unclear,Unclear,Fibers,"Yes, single",48.0,,,80000,cells,,96,RPMI,,FBS,10%,No differentiation,,,,,,,
240,245,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,20.000,,,,,,DMEM/F12,"penicillin (100 U/mL), and streptomycin (100 mg/mL)",FBS,10%,ATRA,,,,,10uM ATRA dissolved in ethan,,
241,246,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,20.000,,,,,,DMEM/F12,"penicillin (100 U/mL), and streptomycin (100 mg/mL)",FBS,10%,ATRA,,,,,10uM ATRA dissolved in ethan,,
242,247,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,20.000,,,,,,DMEM/F12,"penicillin (100 U/mL), and streptomycin (100 mg/mL)",FBS,10%,ATRA,,,,,10uM ATRA dissolved in ethan,,
243,248,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,20.000,,,,,,DMEM/F12,"penicillin (100 U/mL), and streptomycin (100 mg/mL)",FBS,10%,ATRA,,,,,10uM ATRA dissolved in ethan,,
244,249,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,20.000,,10000,cells/well,,96,DMEM/F12,"penicillin (100 U/mL), and streptomycin (100 mg/mL)",FBS,10%,ATRA,,,,,10uM ATRA dissolved in ethan,,
245,250,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-40,synthetic,Unclear,Oligomers,"Yes, single",48.0,0.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,1.000 ug/mL of AB
246,251,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-40,synthetic,Unclear,Oligomers,"Yes, single",48.0,2.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,10.000 ug/mL of AB
247,252,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-40,synthetic,Unclear,Oligomers,"Yes, single",48.0,11.110,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,50.000 ug/mL of AB
248,253,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-40,synthetic,Unclear,Oligomers,"Yes, single",48.0,22.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,100.000 ug/mL of AB
249,254,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-40,synthetic,Unclear,Oligomers,"Yes, single",48.0,0.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,1.000 ug/mL of AB
250,255,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-40,synthetic,Unclear,Oligomers,"Yes, single",48.0,2.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,10.000 ug/mL of AB
251,256,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-40,synthetic,Unclear,Oligomers,"Yes, single",48.0,11.110,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,50.000 ug/mL of AB
252,257,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-40,synthetic,Unclear,Oligomers,"Yes, single",48.0,22.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,100.000 ug/mL of AB
253,258,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,0.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,1.000 ug/mL of AB
254,259,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,2.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,10.000 ug/mL of AB
255,260,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,11.110,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,50.000 ug/mL of AB
256,261,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,22.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,100.000 ug/mL of AB
257,262,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,0.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,1.000 ug/mL of AB
258,263,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,2.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,10.000 ug/mL of AB
259,264,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,11.110,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,50.000 ug/mL of AB
260,265,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,22.220,,7500,cells/well,100.0,96,DMEM:F12,"10 IU penicillin/ml and 100 mg streptomycin/ml; 1% non-essential MEM amino acid supplement, and 2 mM freshly prepared glutamine",fetal calf serum,15%,No differentiation,,,,,,,100.000 ug/mL of AB
261,266,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",24.0,0.100,,25000,cells/well,,96,Ham’s F12 GlutaMax,1% penicillin/streptomycin,fetal bovine serum,15%,No differentiation,,,,,,,
262,267,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",24.0,0.250,,25000,cells/well,,96,Ham’s F12 GlutaMax,1% penicillin/streptomycin,fetal bovine serum,15%,No differentiation,,,,,,,
263,268,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",24.0,1.000,,25000,cells/well,,96,Ham’s F12 GlutaMax,1% penicillin/streptomycin,fetal bovine serum,15%,No differentiation,,,,,,,
264,269,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",24.0,5.000,,25000,cells/well,,96,Ham’s F12 GlutaMax,1% penicillin/streptomycin,fetal bovine serum,15%,No differentiation,,,,,,,
265,270,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",24.0,10.000,,25000,cells/well,,96,Ham’s F12 GlutaMax,1% penicillin/streptomycin,fetal bovine serum,15%,No differentiation,,,,,,,
266,271,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",24.0,15.000,,25000,cells/well,,96,Ham’s F12 GlutaMax,1% penicillin/streptomycin,fetal bovine serum,15%,No differentiation,,,,,,,
267,272,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",20.0,10.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
268,273,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",20.0,20.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
269,274,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",20.0,40.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
270,275,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",41.0,10.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
271,276,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",41.0,20.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
272,277,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",41.0,40.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
273,278,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",65.0,10.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
274,279,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",65.0,20.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
275,280,MTT,Donation,,No,No,Vehicle,1-40,synthetic,Unclear,Oligomers,"Yes, single",65.0,40.000,,,cells/well,,96,MEM,"3 mM L-glutamine, 100 U/mL penicillin, 100 ug/mL streptomycin, and 2.5 uh/mL amphotericin B ",FBS,10%,No differentiation,,,,,,,plated 100000 to 200000 cells/well
276,281,MTT,Cell bank,ECACC,No,No,Unclear,1-42,synthetic,Unclear,Unclear,"Yes, single",48.0,20.000,,10000,cells/well,,96,RPMI 1640,,FBS,10%,No differentiation,,,,,,,
277,282,MTT,Cell bank,ECACC,No,No,Unclear,1-42,synthetic,Unclear,Unclear,"Yes, single",48.0,5.000,,10000,cells/well,,96,RPMI 1640,,FBS,10%,No differentiation,,,,,,,
278,283,MTT,Cell bank,ECACC,No,No,Unclear,1-42,synthetic,Unclear,Unclear,"Yes, single",48.0,10.000,,10000,cells/well,,96,RPMI 1640,,FBS,10%,No differentiation,,,,,,,
279,284,MTT,Cell bank,ECACC,No,No,Unclear,1-42,synthetic,Unclear,Unclear,"Yes, single",48.0,15.000,,10000,cells/well,,96,RPMI 1640,,FBS,10%,No differentiation,,,,,,,
280,285,MTT,Cell bank,ECACC,No,No,Unclear,1-42,synthetic,Unclear,Unclear,"Yes, single",48.0,20.000,,10000,cells/well,,96,RPMI 1640,,FBS,10%,No differentiation,,,,,,,
281,286,MTT,Cell bank,DSMZ,No,No,Vehicle,1-40,synthetic,Unclear,Unclear,"Yes, single",12.0,1.000,,,,,,,,fetal calf serum,20%,No differentiation,,,,,,,"""...treatment with a concentration of 1 M of individual peptides..."""
282,287,MTT,Cell bank,DSMZ,No,No,Vehicle,1-42,synthetic,Unclear,Unclear,"Yes, single",12.0,1.000,,,,,,,,fetal calf serum,20%,No differentiation,,,,,,,...treatment with a concentration of 1 M of individual peptides...
283,288,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,20.000,,,,,96,DMEM,100 units/mL penicillin and 100 g/mL streptomycin,FBS,10%,No differentiation,,,,,,,
284,289,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Human,Unclear,"Yes, single",12.0,5.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,No differentiation,,,,,,,"""Aβ1–42 fibrillar oligomers"""
285,290,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,,20000,cells/well,,96,Ham's F12 medium,,,,No differentiation,,,,,,,"AB from Anaspec, ask for author the culture medium"
286,291,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Unclear,"Yes, single",24.0,1.000,,20000,cells/well,,96,Ham's F12 medium,,,,No differentiation,,,,,,,"AB from Anaspec; ""we prepared Aβ1–42 aggregates for 24 h in vitro. Then, they were incubated with the CTermin vitro for 24 h in order to disassemble the oligomers.""; ask for author the culture medium"
287,292,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",72.0,10.000,,5000,cells/well,,96,RPMI,"2mM L-glutamine, 100 UI/mL penicillin, 100 μg/mL streptomycin",FBS,10%,No differentiation,,,,,,,
288,293,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
