Screening ID,rayyan-key,doi,Status,Motivo para exclusão,Observações gerais do artigo,Quem,Outcomes
96,rayyan-115923711,10.1039/c7fo00267j,Incluído,,,Antônio Felix,165
97,rayyan-115923635,10.1371/journal.pone.0181480,Incluído,,,Antônio Felix,166
98,rayyan-115925023,10.1371/journal.pone.0104751,Excluído,7 - Não inclui uma medida de toxicidade,,Antônio Felix,
99,rayyan-115924112,10.1016/j.molcel.2016.07.016,Excluído,7 - Não inclui uma medida de toxicidade,,Antônio Felix,
100,rayyan-115925888,10.1016/j.bbadis.2012.07.015,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Antônio Felix,
101,rayyan-115922578,10.3389/fncel.2019.00239,Incluído,,,Antônio Felix,167
102,rayyan-115927918,10.1021/bi060601o,Incluído,,,Antônio Felix,"168,169,170,171,172,173,174,175,176,177"
103,rayyan-115923913,10.1093/abbs/gmw126,Excluído,7 - Não inclui uma medida de toxicidade,,Antônio Felix,
104,rayyan-115922257,10.3389/fncel.2019.00568,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Antônio Felix,
105,rayyan-115923572,10.1080/15287394.2017.1367133,Incluído,,,Antônio Felix,179
106,rayyan-115924210,10.1039/c6cp00901h,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Antônio Felix,
107,rayyan-115926282,10.1186/1750-1326-6-61,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Antônio Felix,
108,rayyan-115925667,10.1111/jnc.12208,Incluído,,,Antônio Felix,"180,181"
109,rayyan-115927101,10.1007/s12603-009-0102-1,Excluído,6 - Não inclui um controle adequado,,Antônio Felix,
110,rayyan-115932368,10.1016/j.bmc.2017.02.027,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Antônio Felix,
111,rayyan-115929726,10.1016/s0169-328x(98)00096-5,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Antônio Felix,
112,rayyan-115923490,10.1007/s12031-017-0991-0,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Antônio Felix,
113,rayyan-115924414,10.1038/srep19548,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,O autor não especifica o tamanho da isoforma do amiloide.,Antônio Felix,
114,rayyan-115923682,10.4172/2155-9899.1000467,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Antônio Felix,
115,rayyan-115923044,10.1080/14756366.2018.1491564,Incluído,,,Antônio Felix,182
116,rayyan-115930892,10.1016/j.bioorg.2019.103506,Incluído,,,Antônio Felix,183
117,rayyan-115929355,10.1002/1097-4547(20001115)62:4<608::AID-JNR16>3.0.CO;2-4,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Antônio Felix,
118,rayyan-115924160,10.3233/JAD-160299,Incluído,,,Antônio Felix,"184,185"
119,rayyan-115922491,10.1021/acschemneuro.9b00430,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Antônio Felix,
120,rayyan-115930834,10.1016/j.exger.2019.110814,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Antônio Felix,
121,rayyan-115922243,10.1016/j.neuropharm.2020.107977,Incluído,,,Antônio Felix,186
122,rayyan-115922573,10.1155/2019/2140427,Incluído,,,Antônio Felix,"187,188,189,190,191,192,193,194,195,196,197,198,199,200"
123,rayyan-115922546,10.3390/molecules24152687,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Antônio Felix,
124,rayyan-115922638,10.1042/BCJ20190183,Incluído,,,Antônio Felix,"201,202"
125,rayyan-115923662,10.1080/13506129.2017.1348347,Incluído,,,Antônio Felix,203
126,rayyan-115930832,10.1016/j.ejmech.2019.111913,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Antônio Felix,
127,rayyan-115930800,10.1007/s12035-019-01819-y,Incluído,,,Antônio Felix,"204,205,206,207"
128,rayyan-115925246,10.1016/j.ejmech.2014.01.052,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Antônio Felix,
129,rayyan-115926396,10.4155/tde.11.27,Excluído,6 - Não inclui um controle adequado,,Antônio Felix,
130,rayyan-115927571,10.1093/brain/awm260,Excluído,7 - Não inclui uma medida de toxicidade,,Antônio Felix,
131,rayyan-115924311,10.1021/acschemneuro.6b00085,Incluído,,,Antônio Felix,209
132,rayyan-115924257,10.1042/BCJ20160087,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Antônio Felix,
133,rayyan-115924109,10.3233/JAD-160636,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Antônio Felix,
134,rayyan-115928509,10.1186/1742-2094-1-4,Incluído,,,Antônio Felix,"210,211"
135,rayyan-115935631,10.1110/ps.062514807,Incluído,,,Antônio Felix,"212,213,214,215,216,217,218,219,220"
136,rayyan-115922631,PMID 31143694,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Antônio Felix,
137,rayyan-115923128,10.1080/10286020.2018.1492566,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Antônio Felix,
138,rayyan-115926432,10.1016/j.fct.2011.03.005,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Antônio Felix,
139,rayyan-115925492,10.1172/JCI66827,Incluído,,,Antônio Felix,221
140,rayyan-115924534,10.1016/j.ejphar.2015.10.020,Incluído,,,Antônio Felix,222
141,rayyan-115924731,10.1093/hmg/ddv130,Incluído,,,Antônio Felix,"223,224,225"
142,rayyan-115922833,10.1016/j.ejmech.2019.01.039,Incluído,,,Antônio Felix,226
143,,,,,,Antônio Felix,
144,rayyan-115922183,10.3390/molecules25040985,Incluído,,,Antônio Felix,227
145,,,,,,Antônio Felix,
146,,,,,,Antônio Felix,
147,,,,,,Antônio Felix,
