Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
211,226,MTT,Donation,,No,No,Unclear,1-42,synthetic,Unclear,Fibers,"Yes, single",1.0,10.000,,250000,cells/ml,,24,,,,,ATRA,8.0,DMEM,FBS,10%,,"The cells were
grown to confluency at 378C for 8 days in Dulbecco’s modified

Eagle’s medium (MEM)/F-12 (1:1) containing phenol red (Sigma-
Aldrich) on 24-well plates (Nunc, Roskilde, Denmark) in a

humidified atmosphere containing 5% CO2. l-Glutamine (4 mM;
Gibco, Budapest, Hungary), penicillin (200 units/ml; Gibco),
streptomycin (200 Ag/ml; Gibco), MEM nonessential amino acids
(Gibco), and 10 AM all-trans retinoic acid (RA; Sigma-Aldrich)
were dissolved in DMSO. The final concentrations of all-trans
retinoic acid and DMSO were 10 AM and 0.5%, respectively, and
10% fetal bovine serum (FBS; Gibco) was added to the medium.
On the first day, the number of nondifferentiated cells in the wells
was 2.5  105 cells/ml. After 8 days of differentiation, the cells
attached to the plate as a monolayer, and cell counting indicated
3  105 cells/cm2 (corresponding to 6.5  105 cells/ml in
suspension).","Neuroblastoma cells were treated with
aggregated Ah 1–42 (10 AM) from 0 to 60 min. After treatment, the cell culture medium, containing Ah, was removed and the cells were washed with cell
culture medium. The living cells were incubated for recovery in culture medium (24 h, 378C and 5% CO2 without Ah)."
212,227,MTT,Cell bank,"ATCC, USA",No,No,Vehicle,1-42,synthetic,Unclear,Unclear,"Yes, single",24.0,10.000,,500000,Cells/well,,96,Phenol freeDMEM/F12,"1% PenStrep, 1% Glutamax ",FBS,10%,ATRA,4.0,DMEM/F12,FBS,1%,"10microM RA DMSO 0,5%","After an overnight period where cells were
allowed to attach to cultureware surface,
differentiation was initiated by changing the
complete media to a reduced serum media (1%
Heat-inactivated FBS in 1:1 phenol free
DMEM/F12 supplemented with 1% PenStrep and
1% Glutamax). This reduced serum media was
supplemented with 10 μM all-trans retinoic acid
(RA) with a DMSO concentration of 0.5% for up
to 4 days with RA medium changes every 2 days.","Não está muito claro se usou monomeros, deduzi por conta de estar diluído em NaOH.
Vehicle - pre-warmed 1% FBS 1:1 phenol free
DMEM/F12 medium supplemented with 10 μM
RA."
213,228,MTT,Cell bank,ECACC,No,No,Unclear,1-42,Unclear,Human,Unclear,"Yes, single",24.0,0.500,,150000,Cells/well,1000.0,24,DMEM/F12,"100 U/mL Pen, 100microM/mL strep, 1% MEM NEAA",FBS,15%,No differentiation,,,,,,,"Não está claro se foi monômero.
Máximo de passagens 25

100 units/mL penicillin and 100 μg/mL streptomycin (Gibco, Carlsbad,
CA USA) and 1% (v/v) MEM (Minimum Essential Media) non essential
amino acid (NEAA)"
214,229,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,25.000,,500000,cell/mL,,96,DMEM/F12,"50 IU/mL penicillin, 50 g/mL streptomycin, 2 mM l-glutamine
",FBS,10%,No differentiation,,,,,,,
215,230,MTT,Cell bank,"ATCC, USA",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,3.000,,15000,Cells/well,,96,DMEM/F12,2 mM glutamine and 1% penicillin/streptomycin,FBS,10%,No differentiation,,,,,,,"Numero de passagens até 20 passagens 
"
216,231,MTT,Cell bank,(ATCC-CRL-2266),No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,2.500,,120000,cell/mL,,,DMEM,50 U/mL penicilin and 50microg/mL strep,FBS,10%,No differentiation,,,,,,,
217,232,MTT,Cell bank,"ATCC, Spain",No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,20.000,,30000,Cells/well,,96,DMEM,1 % streptomycin/penicillin,FBS,10%,No differentiation,,,,,,,
218,233,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,10.000,,15000,cells/well,,96,DMEM/F12,,FBS,10%,No differentiation,,,,,,,
219,234,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,20.000,,,,,,DMEM, 100 U/ml penicillin and 100 µg/ml streptomycin,,,ATRA,7.0,,,,,s according to literature,
220,235,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,30.000,,,,,,DMEM, 100 U/ml penicillin and 100 µg/ml streptomycin,,,ATRA,7.0,,,,,s according to literature,
221,236,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,30.000,,,,,,DMEM, 100 U/ml penicillin and 100 µg/ml streptomycin,,,ATRA,7.0,,,,,s according to literature,
222,237,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,2.500,,,,,,DMEM,"100 μg/ml streptomycin, and 100 units/ml penicillin",FBS,10%,No differentiation,,,,,,,
223,238,WST,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,80.000,,,,,,DMEM,"penicillin (20 units/ml), and streptomycin (20 mg/ml)",FBS,10%,No differentiation,,,,,,,"After diluting
to 100 M in phosphate-buffered saline, A(1–42) was incubated

at 4 ◦C for 24 h, which was used in cell viability tests.

For cell viabil-
ity assay, cells were incubated with H2O2 or A(1–42) in serum-free

DMEM."
224,239,MTT,Cell bank,ATCC,No,No,Unclear,1-42,synthetic,Unclear,Unclear,"Yes, single",48.0,1.000,,20000,200 μL/well,200.0,96,DMEM/F12,"100 U/mL penicillin, and 100 μg/mL streptomycin",FBS,10%,No differentiation,,,,,,,
225,240,MTT,Unclear,,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,4.000,,1000,cells/well,,96,DMEM,"1% L-glutamine (3.6 mM),and 1% penicillin/streptomycin",FBS,10%,No differentiation,,,,,,,"The same volume of medium was added to the control
cultures."
226,241,MTT,Cell bank,"National Centre for Cell Sciences, Pune, India",No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,1.000,,10000,,,96,DMEM,"0.2% sodium bicarbonate, and 1% antibiotic/antimycotic solution.",FBS,10%,ATRA plus,7.0,serum-free neurobasal medium,,,trans retinoic acid (10 μM) and recombinant human brain derived nerve growth factor (50 ng/m)," Prior
to use, SH-SY5Y cells were differentiated with trans retinoic
acid (10 μM) and recombinant human brain derived nerve
growth factor (50 ng/ml; Peprotech, Rehovot, Israel) in
serum-free neurobasal medium supplemented with N2 and
B27 supplements for 1 week to restrict the unnecessary proliferation of cells and obtain mature neuronal phenotype."," The untreated controls were
also run parallel under identical conditions. "
227,242,MTT,Cell bank,"National Centre for Cell Sciences, Pune, India",No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,1.500,,10000,,,96,DMEM,"0.2% sodium bicarbonate, and 1% antibiotic/antimycotic solution.",FBS,10%,ATRA plus,7.0,serum-free neurobasal medium,,,trans retinoic acid (10 μM) and recombinant human brain derived nerve growth factor (50 ng/m)," Prior
to use, SH-SY5Y cells were differentiated with trans retinoic
acid (10 μM) and recombinant human brain derived nerve
growth factor (50 ng/ml; Peprotech, Rehovot, Israel) in
serum-free neurobasal medium supplemented with N2 and
B27 supplements for 1 week to restrict the unnecessary proliferation of cells and obtain mature neuronal phenotype."," The untreated controls were
also run parallel under identical conditions. "
228,243,MTT,Cell bank,"National Centre for Cell Sciences, Pune, India",No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,2.000,,10000,,,96,DMEM,"0.2% sodium bicarbonate, and 1% antibiotic/antimycotic solution.",FBS,10%,ATRA plus,7.0,serum-free neurobasal medium,,,trans retinoic acid (10 μM) and recombinant human brain derived nerve growth factor (50 ng/m)," Prior
to use, SH-SY5Y cells were differentiated with trans retinoic
acid (10 μM) and recombinant human brain derived nerve
growth factor (50 ng/ml; Peprotech, Rehovot, Israel) in
serum-free neurobasal medium supplemented with N2 and
B27 supplements for 1 week to restrict the unnecessary proliferation of cells and obtain mature neuronal phenotype."," The untreated controls were
also run parallel under identical conditions. "
229,244,MTT,Cell bank,(ATCC-CRL-2266),No,No,Other,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,1.000,,120000,cells/mL,,,DMEM,"50 U/mL penicillin, and 50 μg/mL streptomycin,",FBS,10%,No differentiation,,,,,,,"For all the experiments, control conditions were performed in
which the compounds were tested and Aβ1–42 or Fe/Asc were not added."
230,245,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,,,,,96,DMEM,"100 U/mL penicillin, 100 lg/mL streptomycin,",FBS,10%,No differentiation,,,,,,,
231,246,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,,,,,96,DMEM,"100 U/mL penicillin, 100 lg/mL streptomycin,",FBS,10%,No differentiation,,,,,,,
232,247,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",12.0,10.000,,,,,96,DMEM,"100 U/mL penicillin, 100 lg/mL streptomycin,",FBS,10%,No differentiation,,,,,,,
233,248,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,,,,,96,DMEM,"100 U/mL penicillin, 100 lg/mL streptomycin,",FBS,10%,No differentiation,,,,,,,
234,249,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,10.000,,,,,96,DMEM,"100 U/mL penicillin, 100 lg/mL streptomycin,",FBS,10%,No differentiation,,,,,,,
235,250,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,,,,,96,DMEM,"100 U/mL penicillin, 100 lg/mL streptomycin,",FBS,10%,No differentiation,,,,,,,
236,251,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Human,Unclear,"Yes, single",24.0,10.000,,30000,cells/well,,96,MEM/F12,100 U/ml penicillin and 100 U/ml streptomycin,FBS,10%,No differentiation,,,,,,,"(a gift from Dr Zunji
Ke, Institute for Nutritional Sciences, Chinese Academy of
Sciences, Shanghai, China), who purchased the cells from
American Type Culture Collection (Manassas, VA, USA). 
The
two laboratories made every effort to keep the cell line pure and
free from contamination."
237,252,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Human,Unclear,"Yes, single",24.0,10.000,,30000,cells/well,,96,MEM/F12,100 U/ml penicillin and 100 U/ml streptomycin,FBS,10%,No differentiation,,,,,,,"(a gift from Dr Zunji
Ke, Institute for Nutritional Sciences, Chinese Academy of
Sciences, Shanghai, China), who purchased the cells from
American Type Culture Collection (Manassas, VA, USA). 
The
two laboratories made every effort to keep the cell line pure and
free from contamination."
238,253,MTS,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,10.000,,20000,cells/well,,96,DMEM-F12 phenol,L-Glutamine and Penicillin and streptomycin.,FBS,1%,No differentiation,,,,,,,
241,254,MTS,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,20.000,,20000,cells/well,,96,DMEM-F12 phenol,L-Glutamine and Penicillin and streptomycin.,FBS,1%,No differentiation,,,,,,,
239,255,MTS,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,30.000,,20000,cells/well,,96,DMEM-F12 phenol,L-Glutamine and Penicillin and streptomycin.,FBS,1%,No differentiation,,,,,,,não está claro qual concentração foi utilizada
240,256,MTS,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",48.0,,,20000,cells/well,,96,DMEM-F12 phenol,L-Glutamine and Penicillin and streptomycin.,FBS,1%,No differentiation,,,,,,,
242,258,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,,,,,96,DMEM-F12 phenol,"L-glutamine, 100 U/mL penicillin/streptomycin, MEM non-essential amino acids,",FBS,10%,ATRA,8.0,DMEM-F12 phenol,FBS,10%,"0.5% DMSO, and 10 lM all- trans retinoic acid (RA)","To test the inhibitory effect of compounds on the neuronal toxicity,
SH-SY5Y human neuroblastoma cells were plated on a 96-well plate
and cultured in a humidified 5% CO2 atmosphere in DMEM:F-12 (1:1)
with phenol red, to which L-glutamine, penicillin, streptomycin, MEM

non-essential amino acids, 10% FBS, 0.5% DMSO, and 10 lM all-
trans retinoic acid (RA) as differentiating agent were added. After 8

days, the supernatant was removed with a pipette and a new medium
(with 0.2% FBS, 2% DMSO, free from phenol red, RA) containing
5 lM Ab42 or a mixture of 5 lM Ab42 and 10 lM of each compound
was added to each cell
",Não descreve numero de células
243,259,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",1.0,10.000,,,,,24,"MEM with Earle’s salts and L-alanine and L-glutamine,","100 U/ml penicillin, 100 mg/ml streptomycin",FBS,10%,No differentiation,,,,,,,"Before treatments, cells were washed with serum-free MEM. All
treatments were used under serum-free conditions. Untreated cells were
used as controls. 
Before use, the Ab was incubated at 371C with sporadic shaking for
48 h.35 Others have shown that similar preparations of Ab(1–42) contain
Ab fibrils along with protofibrils and stable oligomers.36"
244,260,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",2.0,10.000,,,,,24,"MEM with Earle’s salts and L-alanine and L-glutamine,","100 U/ml penicillin, 100 mg/ml streptomycin",FBS,10%,No differentiation,,,,,,,"Before treatments, cells were washed with serum-free MEM. All
treatments were used under serum-free conditions. Untreated cells were
used as controls. 
Before use, the Ab was incubated at 371C with sporadic shaking for
48 h.35 Others have shown that similar preparations of Ab(1–42) contain
Ab fibrils along with protofibrils and stable oligomers.36"
