Outcomes ID,Screening ID,Método,Figura,Grupos,Observações gerais da figura ou desfecho
36,47,1.1 - Ensaio de redução de MTT e análogos,S5,Buffer(40uM) vs. 12h 40uM Abeta1-40 (3a e 9a barras),Figura do Material suplementar
37,47,1.1 - Ensaio de redução de MTT e análogos,S5,Buffer(40uM) vs. 24h 40uM Abeta1-40 (3a e 11a barras),Figura do Material suplementar
38,52,1.1 - Ensaio de redução de MTT e análogos,1C,,Concentration–response curves of compounds incubated with 10 µM Αβ1–42 for 24 h on SHSY5Y cells using MTT colorimetric assay (cell viability level for 10 µM Αβ1–42 was 10%).
39,58,1.1 - Ensaio de redução de MTT e análogos,2,Control vs. 2uM Abeta 1-40 (1a e 2a barras),
40,58,1.1 - Ensaio de redução de MTT e análogos,2,Control vs. 2uM Abeta 1-42 (1a e 4a barras),
41,59,1.1 - Ensaio de redução de MTT e análogos,6,Control vs. 1uM Abeta 1-42 (1a e 5a barras),"Não consegui acessar as figuras do material suplementar...Pela leitura dos resultados, cujas figuras encontram-se no material suplementar, afirmo que elas não compreendem as medidas de toxicidade que nos interessam   "
42,62,1.1 - Ensaio de redução de MTT e análogos,3E,Control vs. 5uM Abeta 1-40 (1a e 2a barras),
43,64,1.1 - Ensaio de redução de MTT e análogos,6F,Control vs. 5uM Abeta 1-42 (1a e 2a barras),
44,68,1.1 - Ensaio de redução de MTT e análogos,3,Control vs. 1uM Abeta 1-42 (16a e 1a barras),
45,68,1.1 - Ensaio de redução de MTT e análogos,3,Control vs. 5uM Abeta 1-42 (16a e 4a barras),
46,68,1.1 - Ensaio de redução de MTT e análogos,3,Control vs. 10uM Abeta 1-42 (16a e 7a barras),
47,68,1.1 - Ensaio de redução de MTT e análogos,3,Control vs. 20uM Abeta 1-42 (16a e 10a barras),
48,68,1.1 - Ensaio de redução de MTT e análogos,3,Control vs. 50uM Abeta 1-42 (16a e 13a barras),
49,70,1.4 - Viabilidade celular (outros),3,Control vs. 5uM Abeta 1-42 (1a e 9a barras),"Viabilidade celular medida por ""ATP luminescence 
assay"""
50,70,1.4 - Viabilidade celular (outros),3,Control vs. 5uM Abeta 1-42 (2a e 10a barras),
51,70,3.2 - Dano ao potencial de membrana mitocondrial,6,Control vs. 5uM Abeta 1-42 (1a e 7a barras),
52,70,3.2 - Dano ao potencial de membrana mitocondrial,6,Control vs. 5uM Abeta 1-42 (2a e 8a barras),
53,71,1.1 - Ensaio de redução de MTT e análogos,S2,Control (Eixo da ordenada) vs. 10uM Abeta 1-42 (1a barra),Figura do Material suplementar
54,71,1.1 - Ensaio de redução de MTT e análogos,S2,Control (Eixo da ordenada) vs. 20uM Abeta 1-42 (2a barra),Figura do Material suplementar
55,71,1.1 - Ensaio de redução de MTT e análogos,S2,Control (Eixo da ordenada) vs. 30uM Abeta 1-42 (3a barra),Figura do Material suplementar
56,71,1.1 - Ensaio de redução de MTT e análogos,S2,Control (Eixo da ordenada) vs. 40uM Abeta 1-42 (4a barra),Figura do Material suplementar
57,71,1.1 - Ensaio de redução de MTT e análogos,S2,Control (Eixo da ordenada) vs. 50uM Abeta 1-42 (5a barra),Figura do Material suplementar
58,71,1.1 - Ensaio de redução de MTT e análogos,6,Control (Eixo da ordenada) vs. 40uM Abeta 1-42 (1a barra),
59,72,1.1 - Ensaio de redução de MTT e análogos,1,"Control (Eixo da ordenada, 1o círculo fechado) vs. 1,5uM Abeta 1-42 (2o circulo fechado)",WST-8
60,72,1.1 - Ensaio de redução de MTT e análogos,1,"Control (Eixo da ordenada, 1o círculo fechado) vs. 10uM Abeta 1-42 (3o circulo fechado)",WST-8
61,72,1.1 - Ensaio de redução de MTT e análogos,1,"Control (Eixo da ordenada, 1o círculo fechado) vs. 12,5uM ? Abeta 1-42 (4o circulo fechado)",WST-8
62,72,1.1 - Ensaio de redução de MTT e análogos,1,"Control (Eixo da ordenada, 1o círculo fechado) vs. 15uM Abeta 1-42 (5o circulo fechado)",WST-8
63,72,1.1 - Ensaio de redução de MTT e análogos,1,"Control (Eixo da ordenada, 1o círculo fechado) vs. 20uM Abeta 1-42 (6o circulo fechado)",WST-8
64,72,1.1 - Ensaio de redução de MTT e análogos,3,Control (Eixo da ordenada) vs. 20uM Abeta 1-42 (1o circulo fechado),WST-8
65,72,3.1 - Níveis de espécies reativas de oxigênio,4A,Control vs. 20uM Abeta 1-42 (1a e 2a barras),The generation of superoxide anions was determined by means ofthe nitroblue tetrazolium (NBT) assay
66,72,3.1 - Níveis de espécies reativas de oxigênio,4B,Control vs. 20uM Abeta 1-42 (1a e 2a barras),"The production of hydroxyl radicals by SH-SY5Y cells was evaluated using the deoxyribose assay,"
67,72,2.3 - Marcadores de morte celular (outros),5,Control vs. 20uM Abeta 1-42 (1a e 2a barras),The Cell Death Detection ELISA Kit was used to quantify DNA fragmentation in SH-SY5Y cells undergoing apoptosis
68,73,1.1 - Ensaio de redução de MTT e análogos,6,"Control (Eixo da ordenada) vs. 0,2uM Abeta 1-42 (seta no eixo da ordenada)",
69,73,3.1 - Níveis de espécies reativas de oxigênio,6,"Control ? vs. 0,2uM Abeta 1-42 (seta no eixo da ordenada)",Não identifiquei o controle nesse experimento..
70,73,2.1 - Indicadores diretos de morte,8,"Control (Eixo da ordenada) vs. 0,2uM Abeta 1-42 (1a barra)",Apoptotic cell population
71,73,2.2 - Marcadores diretos de apoptose,11,"Control (quadro superior esquerdo) vs. 0,2uM Abeta 1-42 (quadro superior direito))",Induction of caspase-3 using CaspGLOW Red Active Caspase-3 Staining Kit
72,75,1.1 - Ensaio de redução de MTT e análogos,2D,Control vs. 20uM Abeta 1-42 (1a e 2a barras),
73,75,1.1 - Ensaio de redução de MTT e análogos,2E,Control vs. 20uM Abeta 1-42 (6a e 1a barras),
74,78,1.1 - Ensaio de redução de MTT e análogos,1,Control vs. 30uM Abeta 1-42 (1a e 2a barras),
75,78,1.4 - Viabilidade celular (outros),3,Control vs. 30uM Abeta 1-42 (1a e 2a barras),Dosagem de Ca2+ intracelular
76,80,1.1 - Ensaio de redução de MTT e análogos,S1,Control vs. 1uM Abeta 1-42 (1a e 2a barras),Figura do Material suplementar
77,80,1.1 - Ensaio de redução de MTT e análogos,S1,Control vs. 5uM Abeta 1-42 (1a e 3a barras),Figura do Material suplementar
78,80,1.1 - Ensaio de redução de MTT e análogos,S1,Control vs. 15uM Abeta 1-42 (1a e 3a barras),Figura do Material suplementar
79,80,1.1 - Ensaio de redução de MTT e análogos,S1,Control vs. 20uM Abeta 1-42 (1a e 3a barras),Figura do Material suplementar
80,80,1.1 - Ensaio de redução de MTT e análogos,Table S1,Control vs. 20uM Abeta 1-42 (1a e 2a linhas),Tabela do Material suplementar
81,81,2.3 - Marcadores de morte celular (outros),9C,Control vs. 5uM Abeta 1-42 (1a e 2a barras),Fluorescent intercalator 7-Aminoactinomycin D. Fluorescent DNA dye for apoptosis & flow cytometry studies
82,82,3.1 - Níveis de espécies reativas de oxigênio,2,Control vs. 10uM Abeta 1-42 (1a e 9a barras) ,undifferentiated cells
83,82,3.1 - Níveis de espécies reativas de oxigênio,2,Control vs. 10uM Abeta 1-42 (2a e 10a barras) ,differentiated cells
84,82,3.4 - Estresse oxidativo (outros),3,Control vs. 10uM Abeta 1-42 (1a e 9a barras) ,Níveis aumentados de espécies reativas de Nitrogênio; undifferentiated cells
85,82,3.4 - Estresse oxidativo (outros),3,Control vs. 10uM Abeta 1-42 (2a e 10a barras) ,Níveis aumentados de espécies reativas de Nitrogênio; Differentiated cells
86,82,3.4 - Estresse oxidativo (outros),4,Control vs. 10uM Abeta 1-42 (1a e 9a barras) ,% de mudança nos níveis extracelulares de NO; undifferentiated cells
87,82,3.4 - Estresse oxidativo (outros),4,Control vs. 10uM Abeta 1-42 (2a e 10a barras) ,% de mudança nos níveis extracelulares de NO; Differentiated cells
88,82,3.3 - Produtos de estresse oxidativo,7,Control vs. 10uM Abeta 1-42 (1a e 9a barras) ,MDA content; undifferentiated cells
89,82,3.3 - Produtos de estresse oxidativo,7,Control vs. 10uM Abeta 1-42 (2a e 10a barras) ,MDA content; Differentiated cells
90,82,3.3 - Produtos de estresse oxidativo,8,Control vs. 10uM Abeta 1-42 (1a e 9a barras) ,Carbonyl content; undifferentiated cells
91,82,3.3 - Produtos de estresse oxidativo,8,Control vs. 10uM Abeta 1-42 (2a e 10a barras) ,Carbonyl content; differentiated cells
92,82,3.3 - Produtos de estresse oxidativo,9,Control vs. 10uM Abeta 1-42 (1a e 9a barras) ,AP sites in DNA; undifferentiated cells
93,82,3.3 - Produtos de estresse oxidativo,9,Control vs. 10uM Abeta 1-42 (2a e 10a barras) ,AP sites in DNA; differentiated cells
94,82,3.3 - Produtos de estresse oxidativo,10,Control vs. 10uM Abeta 1-42 (1a e 9a barras) ,8-OHG content in RNA; undifferentiated cells
95,82,3.3 - Produtos de estresse oxidativo,10,Control vs. 10uM Abeta 1-42 (2a e 10a barras) ,8-OHG content in RNA; differentiated cells
96,84,1.1 - Ensaio de redução de MTT e análogos,9B,Control vs. 2uM Abeta 1-42 (1a e 2a barras) ,Resultado expresso como % mitochondrial activity
97,85,2.2 - Marcadores diretos de apoptose,5C,Control vs. 0.5uM Abeta 1-42 (1a e 2a barras) 0 hour,Níveis de caspase-3 ativada
98,85,2.2 - Marcadores diretos de apoptose,5D,Control vs. 0.5uM Abeta 1-42 (1a e 2a barras) 0.3 hour,Níveis de caspase-3 ativada
99,85,2.2 - Marcadores diretos de apoptose,5E,Control vs. 0.5uM Abeta 1-42 (1a e 2a barras) 4 hour,Níveis de caspase-3 ativada
100,85,2.2 - Marcadores diretos de apoptose,5F,Control vs. 0.5uM Abeta 1-42 (1a e 2a barras) 7 hour,Níveis de caspase-3 ativada
101,86,1.1 - Ensaio de redução de MTT e análogos,"2B lower panel, gráfico à esquerda",Control (Eixo da ordenada) vs. 1 uM Abeta 1-42 monomérico (2o quadrado preto) ,24 horas
102,86,1.1 - Ensaio de redução de MTT e análogos,"2B lower panel, gráfico à esquerda",Control (Eixo da ordenada) vs. 1 uM Abeta 1-42 agregado (3o quadrado preto) ,24 horas
103,86,1.1 - Ensaio de redução de MTT e análogos,"2B lower panel, gráfico central",Control (Eixo da ordenada) vs. 1 uM Abeta 1-42 monomérico (2o quadrado preto) ,48 horas
104,86,1.1 - Ensaio de redução de MTT e análogos,"2B lower panel, gráfico central",Control (Eixo da ordenada) vs. 1 uM Abeta 1-42 agregado (3o quadrado preto),48 horas
105,86,1.1 - Ensaio de redução de MTT e análogos,"2B lower panel, gráfico à direita",Control (Eixo da ordenada) vs. 1 uM Abeta 1-42 monomérico (2o quadrado preto) ,72 horas
106,86,1.1 - Ensaio de redução de MTT e análogos,"2B lower panel, gráfico à direita",Control (Eixo da ordenada) vs. 1 uM Abeta 1-42 agregado (3o quadrado preto),72 horas
107,86,3.1 - Níveis de espécies reativas de oxigênio,2C gráfico superior,Control vs. 1uM Abeta 1-42 monomérico (1a e 5a barras) ,24 hour; ROS (fold change)
108,86,3.1 - Níveis de espécies reativas de oxigênio,2C gráfico superior,Control vs. 1uM Abeta 1-42 agregado (1a e 7a barras) ,24 hour; ROS (fold change)
109,86,3.1 - Níveis de espécies reativas de oxigênio,2C gráfico inferior,Control vs. 1uM Abeta 1-42 monomérico (1a e 5a barras) ,72 hour; ROS (fold change)
110,86,3.1 - Níveis de espécies reativas de oxigênio,2C gráfico inferior,Control vs. 1uM Abeta 1-42 agregado (1a e 7a barras) ,72 hour; ROS (fold change)
111,86,3.2 - Dano ao potencial de membrana mitocondrial,S8; gráfico à esquerda,Control vs. 1 uM Abeta 1-42 monomérico (1o e 2o quadrados pretos) ,24 hour; Fold change in mito/lyso signal
112,86,3.2 - Dano ao potencial de membrana mitocondrial,S8; gráfico à esquerda,Control vs. 1 uM Abeta 1-42 agregado (1o e 3o quadrados pretos),24 hour; Fold change in mito/lyso signal
113,86,3.2 - Dano ao potencial de membrana mitocondrial,S8; gráfico à esquerda,Control vs. 1 uM Abeta 1-42 monomérico (4o e 5o quadrados pretos) ,48 hour; Fold change in mito/lyso signal
114,86,3.2 - Dano ao potencial de membrana mitocondrial,S8; gráfico à esquerda,Control vs. 1 uM Abeta 1-42 agregado (4o e 6o quadrados pretos),48 hour; Fold change in mito/lyso signal
115,86,3.2 - Dano ao potencial de membrana mitocondrial,S8; gráfico à esquerda,Control vs. 1 uM Abeta 1-42 monomérico (7o e 8o quadrados pretos),72 hour; Fold change in mito/lyso signal
116,86,3.2 - Dano ao potencial de membrana mitocondrial,S8; gráfico à esquerda,Control vs. 1 uM Abeta 1-42 agregado (7o e 9o quadrados pretos),72 hour; Fold change in mito/lyso signal
117,88,3.1 - Níveis de espécies reativas de oxigênio,5A,Control vs. 10uM ? Abeta 1-42 (1o e 2o gráficos à esqueda),Resultado a partir de  citometria de fluxo. Não estava descrita a concentração de abeta utilizada neste experimento...
118,90,1.1 - Ensaio de redução de MTT e análogos,8A,Control vs. 10uM Abeta 1-42 (1a e 2a barras) ,
119,90,1.1 - Ensaio de redução de MTT e análogos,8A,Control vs. 20uM Abeta 1-42 (1a e 3a barras) ,
120,90,1.1 - Ensaio de redução de MTT e análogos,8A,Control vs. 30uM Abeta 1-42 (1a e 4a barras) ,
121,90,1.1 - Ensaio de redução de MTT e análogos,8B,Control vs. 30uM Abeta 1-42 (1a e 2a barras) ,
122,90,1.1 - Ensaio de redução de MTT e análogos,9,Control vs. 30uM Abeta 1-42 (1a e 2a barras) ,
123,92,1.1 - Ensaio de redução de MTT e análogos,2A,Control (Eixo da ordenada) vs. 0.02 uM Abeta 1-42 monomérico (1a barra),
124,92,1.1 - Ensaio de redução de MTT e análogos,2A,Control (Eixo da ordenada) vs. 0.2 uM Abeta 1-42 monomérico (2a barra),
125,92,1.1 - Ensaio de redução de MTT e análogos,2A,Control (Eixo da ordenada) vs. 2 uM Abeta 1-42 monomérico (3a barra),
126,92,1.1 - Ensaio de redução de MTT e análogos,2B,Control (Eixo da ordenada) vs. 0.02 uM Abeta 1-42 oligomérico (1a barra),
127,92,1.1 - Ensaio de redução de MTT e análogos,2B,Control (Eixo da ordenada) vs. 0.2 uM Abeta 1-42 oligomérico (2a barra),
128,92,1.1 - Ensaio de redução de MTT e análogos,2B,Control (Eixo da ordenada) vs. 2 uM Abeta 1-42 oligomérico (3a barra),
129,92,1.2 - Ensaio de liberação de LDH,2C,Control (Eixo da ordenada) vs. 0.02 uM Abeta 1-42 monomérico (1a barra),
130,92,1.2 - Ensaio de liberação de LDH,2C,Control (Eixo da ordenada) vs. 0.2 uM Abeta 1-42 monomérico (2a barra),
131,92,1.2 - Ensaio de liberação de LDH,2C,Control (Eixo da ordenada) vs. 2 uM Abeta 1-42 monomérico (3a barra),
132,92,1.2 - Ensaio de liberação de LDH,2D,Control (Eixo da ordenada) vs. 0.02 uM Abeta 1-42 oligomérico (1a barra),
133,92,1.2 - Ensaio de liberação de LDH,2D,Control (Eixo da ordenada) vs. 0.2 uM Abeta 1-42 oligomérico (2a barra),
134,92,1.2 - Ensaio de liberação de LDH,2D,Control (Eixo da ordenada) vs. 2 uM Abeta 1-42 oligomérico (3a barra),
135,94,1.1 - Ensaio de redução de MTT e análogos,4A,Control (Eixo da ordenada) vs. 10 uM Abeta 1-42 0h (1a barra),0h
136,94,1.1 - Ensaio de redução de MTT e análogos,4A,Control (Eixo da ordenada) vs. 10 uM Abeta 1-42 12h (5a barra),12h
137,97,1.1 - Ensaio de redução de MTT e análogos,9,Control vs. 25uM Abeta 1-42 (1a e 2a barras) ,
138,97,3.3 - Produtos de estresse oxidativo,11A,Control vs. 25uM Abeta 1-42 (1a e 2a barras) ,MDA (nM/mg protein)
139,98,1.3 - Trypam blue exclusion test,1A,Control vs. 1uM Abeta 1-42 (1a e 2a barras) ,
140,98,1.3 - Trypam blue exclusion test,1A,Control vs. 5uM Abeta 1-42 (1a e 3a barras) ,
141,98,1.3 - Trypam blue exclusion test,1A,Control vs. 10uM Abeta 1-42 (1a e 4a barras) ,
142,98,1.3 - Trypam blue exclusion test,1A,Control vs. 20uM Abeta 1-42 (1a e 5a barras) ,
143,98,1.3 - Trypam blue exclusion test,1A,Control vs. 50uM Abeta 1-42 (1a e 6a barras) ,
144,98,1.3 - Trypam blue exclusion test,2B,Control vs. 5uM Abeta 1-42 (1a e 4a barras) ,
145,98,1.3 - Trypam blue exclusion test,2B,Control vs. 10uM Abeta 1-42 (1a e 7a barras) ,
146,98,1.3 - Trypam blue exclusion test,2B,Control vs. 20uM Abeta 1-42 (1a e 10a barras) ,
147,98,2.2 - Marcadores diretos de apoptose,2D,Control vs. 20uM Abeta 1-42 (1a e 3a barras) ,DNA fragmentation by TUNEL
148,98,1.3 - Trypam blue exclusion test,5A,Control vs. 20uM Abeta 1-42 (1a e 2a barras) ,
149,98,2.2 - Marcadores diretos de apoptose,5B,Control vs. 20uM Abeta 1-42 (1a e 2a barras) ,TUNEL positive
150,98,1.3 - Trypam blue exclusion test,6B,Control vs. 20uM Abeta 1-42 (1a e 2a barras) ,
151,98,2.2 - Marcadores diretos de apoptose,3A,Control vs. 20uM Abeta 1-42 (1a e 3a barras) ,"Externalization of
membrane PS in SH-SY5Y cells"
152,98,2.2 - Marcadores diretos de apoptose,7B,Control vs. 20uM Abeta 1-42 (1a e 3a barras) ,TUNEL
153,98,1.3 - Trypam blue exclusion test,7B,Control vs. 20uM Abeta 1-42 (2a e 4a barras) ,
154,99,1.4 - Viabilidade celular (outros),4,Control vs. 100uM Abeta 1-40 2h* (1o e 2o losangos cinza). *Tempo de agregação de Aβ antes da adição às células,"Stain cells with 7-AAD (a membrane impermeant nucleic acid dye) and annexin-PE (which binds to phosphatidylserine on the outside of
apoptotic cells).  Analyzed using flow cytometer."
155,99,1.4 - Viabilidade celular (outros),4,Control vs. 100uM Abeta 1-40 4h* (1o e 3o losangos cinza). *Tempo de agregação de Aβ antes da adição às células,"Stain cells with 7-AAD (a membrane impermeant nucleic acid dye) and annexin-PE (which binds to phosphatidylserine on the outside of
apoptotic cells).  Analyzed using flow cytometer."
156,99,1.4 - Viabilidade celular (outros),4,Control vs. 100uM Abeta 1-40 8h* (1o e 4o losangos cinza). *Tempo de agregação de Aβ antes da adição às células,"Stain cells with 7-AAD (a membrane impermeant nucleic acid dye) and annexin-PE (which binds to phosphatidylserine on the outside of
apoptotic cells).  Analyzed using flow cytometer."
157,99,1.4 - Viabilidade celular (outros),4,Control vs. 100uM Abeta 1-40 24h* (1o e 5o losangos cinza). *Tempo de agregação de Aβ antes da adição às células,"Stain cells with 7-AAD (a membrane impermeant nucleic acid dye) and annexin-PE (which binds to phosphatidylserine on the outside of
apoptotic cells).  Analyzed using flow cytometer."
158,100,1.2 - Ensaio de liberação de LDH,1A,Control vs. 1.25uM Abeta 1-42 (1a e 2a barras) ,Valor bruto de absorbância a 492 nm
159,100,1.2 - Ensaio de liberação de LDH,1A,Control vs. 2.5uM Abeta 1-42 (1a e 3a barras) ,Valor bruto de absorbância a 492 nm
160,100,1.2 - Ensaio de liberação de LDH,1A,Control vs. 5uM Abeta 1-42 (1a e 4a barras) ,Valor bruto de absorbância a 492 nm
161,100,1.2 - Ensaio de liberação de LDH,1A,Control vs. 10uM Abeta 1-42 (1a e 5a barras) ,Valor bruto de absorbância a 492 nm
162,100,1.1 - Ensaio de redução de MTT e análogos,1B,Control vs. 1.25uM Abeta 1-42 (1a e 2a barras) ,Cell proliferation data from the WST-1 analysis. Valor bruto de absorbância a 450 nm
163,100,1.1 - Ensaio de redução de MTT e análogos,1B,Control vs. 2.5uM Abeta 1-42 (1a e 3a barras) ,Cell proliferation data from the WST-1 analysis. Valor bruto de absorbância a 450 nm
164,100,1.1 - Ensaio de redução de MTT e análogos,1B,Control vs. 5uM Abeta 1-42 (1a e 4a barras) ,Cell proliferation data from the WST-1 analysis. Valor bruto de absorbância a 450 nm
165,100,1.1 - Ensaio de redução de MTT e análogos,1B,Control vs. 10uM Abeta 1-42 (1a e 5a barras) ,Cell proliferation data from the WST-1 analysis. Valor bruto de absorbância a 450 nm
166,100,1.2 - Ensaio de liberação de LDH,1C,Control vs. 10uM Abeta 1-42 (1a e 2a barras) ,Valor bruto de absorbância a 492 nm
167,101,2.2 - Marcadores diretos de apoptose,2B,Control vs. 10uM Abeta 1-42 (1a e 2a barras) ,Apoptotic rate (%)
168,101,1.1 - Ensaio de redução de MTT e análogos,2C,Control vs. 10uM Abeta 1-42 (1a e 2a barras) ,Cell viability using CCK-8
169,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 1ug/ml Abeta1-40 fresh (1a barra),% MTT Reduction
170,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 1ug/ml Abeta1-40 aged (2a barra),% MTT Reduction
171,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 1ug/ml  Abeta1-42 fresh (3a barra),% MTT Reduction
172,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 1ug/ml  Abeta1-42 aged (4a barra),% MTT Reduction
173,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 10ug/ml  Abeta1-40 fresh (5a barra),% MTT Reduction
174,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 10ug/ml  Abeta1-40 aged (6a barra),% MTT Reduction
175,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 10ug/ml  Abeta1-42 fresh (7a barra),% MTT Reduction
176,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 10ug/ml  Abeta1-42 aged (8a barra),% MTT Reduction
177,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 50ug/ml  Abeta1-40 fresh (9a barra),% MTT Reduction
178,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 50ug/ml  Abeta1-40 aged (10a barra),% MTT Reduction
179,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 50ug/ml  Abeta1-42 fresh (11a barra),% MTT Reduction
180,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 50ug/ml  Abeta1-42 aged (12a barra),% MTT Reduction
181,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 100ug/ml  Abeta1-40 fresh (13a barra),% MTT Reduction
182,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 100ug/ml  Abeta1-40 aged (14a barra),% MTT Reduction
183,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 100ug/ml  Abeta1-42 fresh (15a barra),% MTT Reduction
184,102,1.1 - Ensaio de redução de MTT e análogos,5,Control (Eixo da ordenada) vs. 100ug/ml  Abeta1-42 aged (16a barra),% MTT Reduction
185,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 1uM Abeta 1-42 comercial (1a e 2a barras) ,
186,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 1uM Abeta 1-42 recombinante (1a e 3a barras) ,
187,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 3uM Abeta 1-42 comercial (1a e 4a barras) ,
188,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 3uM Abeta 1-42 recombinante (1a e 5a barras) ,
189,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 5uM Abeta 1-42 comercial (1a e 6a barras) ,
190,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 5uM Abeta 1-42 recombinante (1a e 7a barras) ,
191,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 10uM Abeta 1-42 comercial (1a e 8a barras) ,
192,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 10uM Abeta 1-42 recombinante (1a e 9a barras) ,
193,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 20uM Abeta 1-42 comercial (1a e 10a barras) ,
194,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 20uM Abeta 1-42 recombinante (1a e 11a barras) ,
195,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 50uM Abeta 1-42 comercial (1a e 12a barras) ,
196,103,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 50uM Abeta 1-42 recombinante (1a e 13a barras) ,
197,109,1.1 - Ensaio de redução de MTT e análogos,1B,Control vs. 50uM Abeta 1-42 (1a e 3a barras),
198,109,1.1 - Ensaio de redução de MTT e análogos,1B,Control vs. 50uM Abeta 1-42 (2a e 4a barras),
