Outcomes ID,Screening ID,Método,Figura,Grupos,Observações gerais da figura ou desfecho
80,57,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,Aβ  vs DMSO (12h) ,
81,57,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,Aβ  vs DMSO (24h) ,
82,57,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,Aβ  vs DMSO (72h) ,
83,59,1.1 - Ensaio de redução de MTT e análogos,Fig. 6,Aβ  vs control ,
84,61,1.1 - Ensaio de redução de MTT e análogos,Fig. 2e,Aβ  vs control ,
85,62,2.3 - Marcadores de morte celular (outros),Fig. 4,Aβ  vs control ,
86,63,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Aβ  vs control ,
87,63,2.3 - Marcadores de morte celular (outros),Fig. 4c,Aβ  vs control ,
88,66,1.4 - Viabilidade celular (outros),Fig. 5,hAβ  vs SUVs,
89,66,1.4 - Viabilidade celular (outros),Fig. 5,rAβ  vs SUVs,
90,68,1.1 - Ensaio de redução de MTT e análogos,Fig. 4,Aβ 1-40 vs control ,
91,72,1.1 - Ensaio de redução de MTT e análogos,Fig. 12,Aβ-42 vs control ,
92,81,1.1 - Ensaio de redução de MTT e análogos,Fig. 2b,Aβ1-42 vs control ,
93,82,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,Aβ1-42 vs control ,
94,84,1.1 - Ensaio de redução de MTT e análogos,Fig. 6a,Aβ vs control ,
95,84,3.1 - Níveis de espécies reativas de oxigênio,Fig. 6b,Aβ vs control ,
96,85,1.1 - Ensaio de redução de MTT e análogos,Fig. 2a,Aβ1-42 (20uM) vs control ,
97,85,1.3 - Trypam blue exclusion test,Fig. 2b,Aβ1-42 (20uM) vs control ,
98,85,3.1 - Níveis de espécies reativas de oxigênio,Fig. 3,Aβ1-42 (20uM) vs control ,
99,85,2.1 - Indicadores diretos de morte,Fig. 4b,Aβ1-42 (20uM) vs control ,
100,88,1.4 - Viabilidade celular (outros),Fig. 6,Aβ1-42 (10uM) vs non-treated NE,
101,88,1.4 - Viabilidade celular (outros),Fig. 6,Aβ1-42 (10uM) vs non-treated OE,
102,90,1.1 - Ensaio de redução de MTT e análogos,Fig. 2,Aβ42 (4uM) vs control ,
103,90,3.1 - Níveis de espécies reativas de oxigênio,Fig. 3a,Aβ42 (4uM) vs control ,
104,91,1.1 - Ensaio de redução de MTT e análogos,Fig. 7,Aβ vs control ,
105,96,1.1 - Ensaio de redução de MTT e análogos,Table 1,Aβ1-42 (-) vs control ,
106,96,3.1 - Níveis de espécies reativas de oxigênio,Table 1,Aβ1-42 (-) vs control ,
107,97,1.1 - Ensaio de redução de MTT e análogos,Fig. 5,Aβ42 vs control ,
108,103,3.1 - Níveis de espécies reativas de oxigênio,Fig. 4a,VEH vs Aβ,
109,103,2.2 - Marcadores diretos de apoptose,Fig. 4c,VEH vs Aβ,
110,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 1uM (24h),
111,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 10uM (24h),
112,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 20uM (24h),
113,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 1uM (48h),
114,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 10uM (48h),
115,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 20uM (48h),
116,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 1uM (72h),
117,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 10uM (72h),
118,104,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,Diff Veh vs Aβ 20uM (72h),
119,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 1uM (24h),
120,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 10uM (24h),
121,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 20uM (24h),
122,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 1uM (48h),
123,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 10uM (48h),
124,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 20uM (48h),
125,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 1uM (72h),
126,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 10uM (72h),
127,104,2.2 - Marcadores diretos de apoptose,Fig. 4b,Diff Veh vs Aβ 20uM (72h),
128,104,2.3 - Marcadores de morte celular (outros),Table 1a,Vehicle vs Abeta 10uM (30min),
129,104,2.3 - Marcadores de morte celular (outros),Table 1a,Vehicle vs Abeta 10uM (24h),
130,104,2.3 - Marcadores de morte celular (outros),Table 1a,Vehicle vs Abeta 10uM (48h),
131,104,2.3 - Marcadores de morte celular (outros),Table 1b,Vehicle vs Abeta 10uM (30min),
132,104,2.3 - Marcadores de morte celular (outros),Table 1b,Vehicle vs Abeta 10uM (24h),
133,104,2.3 - Marcadores de morte celular (outros),Table 1b,Vehicle vs Abeta 10uM (48h),
134,104,2.3 - Marcadores de morte celular (outros),Table 1c,Vehicle vs Abeta 10uM (30min),
135,104,2.3 - Marcadores de morte celular (outros),Table 1c,Vehicle vs Abeta 10uM (24h),
136,104,2.3 - Marcadores de morte celular (outros),Table 1c,Vehicle vs Abeta 10uM (48h),
137,107,1.1 - Ensaio de redução de MTT e análogos,Fig. 2,Control vs Ab40(20uM),
138,107,1.2 - Ensaio de liberação de LDH,Fig. 3,Control vs Ab40(20uM),
140,117,1.1 - Ensaio de redução de MTT e análogos,Fig. 6,0 uM vs 0.2 Abeta ,"white circles
"
141,117,1.1 - Ensaio de redução de MTT e análogos,Fig. 6,0 uM vs 1 Abeta ,"white circles
"
142,117,1.1 - Ensaio de redução de MTT e análogos,Fig. 6,0 uM vs 2 Abeta ,"white circles
"
143,117,1.1 - Ensaio de redução de MTT e análogos,Fig. 6,0 uM vs 4 Abeta ,"white circles
"
144,120,2.1 - Indicadores diretos de morte,Fig. 3b,control vs abeta42 (erk1),
145,120,2.1 - Indicadores diretos de morte,Fig. 3b,control vs abeta42 (erk2),
146,120,2.1 - Indicadores diretos de morte,Fig. 3d,control vs abeta42 (erk1),
147,120,2.1 - Indicadores diretos de morte,Fig. 3d,control vs abeta42 (erk2),
148,120,1.1 - Ensaio de redução de MTT e análogos,Fig. 6,control vs abeta42,
149,121,1.1 - Ensaio de redução de MTT e análogos,Fig. 5a,blank vs abeta42 2uM (1 day),
150,121,1.1 - Ensaio de redução de MTT e análogos,Fig. 5a,blank vs abeta42 2uM (2 day),
151,121,1.1 - Ensaio de redução de MTT e análogos,Fig. 5a,blank vs abeta42 2uM (4 day),
152,121,1.1 - Ensaio de redução de MTT e análogos,Fig. 5a,blank vs abeta42 2uM (7 day),
153,121,1.1 - Ensaio de redução de MTT e análogos,Fig. 5b,blank vs abeta42,
154,123,1.1 - Ensaio de redução de MTT e análogos,Fig. 8a,control vs abeta42,
156,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 250nM (24h),
157,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 750nM (24h),
158,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 1uM (24h),
159,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 2uM (24h),
160,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 5uM (24h),
161,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 250nM (48h),
162,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 750nM (48h),
163,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 1uM (48h),
164,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 2uM (48h),
165,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 5uM (48h),
166,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 250nM (72h),
167,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 750nM (72h),
168,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 1uM (72h),
169,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 2uM (72h),
170,141,1.2 - Ensaio de liberação de LDH,Fig. 10a,Ctr vs abeta 5uM (72h),
171,141,1.1 - Ensaio de redução de MTT e análogos,Fig. 10b,Ctr vs abeta 5uM,
172,143,1.1 - Ensaio de redução de MTT e análogos,Fig. 7,control vs OAbeta (10uM),
173,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.0012uM (24h),
174,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.0047uM (24h),
175,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.0094uM (24h),
176,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.019uM (24h),
177,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.038uM (24h),
178,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.075uM (24h),
179,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.15uM (24h),
180,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.3uM (24h),
181,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 0.6uM (24h),
182,146,1.1 - Ensaio de redução de MTT e análogos,Fig. 3,0 uM Abeta vs 1.2uM (24h),
183,147,1.1 - Ensaio de redução de MTT e análogos,Fig. 2,DMSO vs Abeta42,
184,147,2.2 - Marcadores diretos de apoptose,Fig. 3b,DMSO vs Abeta42,
185,150,1.1 - Ensaio de redução de MTT e análogos,Fig. 1a,control vs Abeta42,
186,150,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,control vs Abeta42,
187,150,1.1 - Ensaio de redução de MTT e análogos,Fig. 1c,control vs Abeta42,
188,150,2.1 - Indicadores diretos de morte,Fig. 2,control vs Abeta42,
189,150,3.1 - Níveis de espécies reativas de oxigênio,Fig. 3,control vs Abeta42,
190,150,2.2 - Marcadores diretos de apoptose,Fig. 4,control vs Abeta42,
191,150,2.3 - Marcadores de morte celular (outros),Fig. 5,control vs Abeta42,
192,150,2.3 - Marcadores de morte celular (outros),Fig. 6,control vs Abeta42,
193,150,2.3 - Marcadores de morte celular (outros),Fig. 7a,control vs Abeta42,
194,150,2.3 - Marcadores de morte celular (outros),Fig. 7b,control vs Abeta42,
195,150,2.3 - Marcadores de morte celular (outros),Fig. 7c,control vs Abeta42,
196,150,2.3 - Marcadores de morte celular (outros),Fig. 7d,control vs Abeta42,
197,152,1.1 - Ensaio de redução de MTT e análogos,Fig. 9,control vs Abeta42 (25uM),
198,152,1.1 - Ensaio de redução de MTT e análogos,Fig. 10,control vs Abeta42 (25uM),
199,152,1.1 - Ensaio de redução de MTT e análogos,Fig. 10,control vs Abeta42 (50uM),
200,152,1.1 - Ensaio de redução de MTT e análogos,Fig. 10,control vs Abeta42 (75uM),
201,152,1.1 - Ensaio de redução de MTT e análogos,Fig. 10,control vs Abeta42 (100uM),
202,156,1.1 - Ensaio de redução de MTT e análogos,Fig. 4b,control vs Abeta42 (25uM),
203,159,1.1 - Ensaio de redução de MTT e análogos,Fig. 2,DMSO vs Abeta42 (2.5uM),
204,159,1.1 - Ensaio de redução de MTT e análogos,Fig. 2,DMSO vs Abeta42 (5uM),
205,159,1.1 - Ensaio de redução de MTT e análogos,Fig. 2,DMSO vs Abeta42 (10uM),
206,162,1.1 - Ensaio de redução de MTT e análogos,Fig. 2a,0 uM Abeta vs 0.01 uM,
207,162,1.1 - Ensaio de redução de MTT e análogos,Fig. 2a,0 uM Abeta vs 0.1 uM,
208,162,1.1 - Ensaio de redução de MTT e análogos,Fig. 2a,0 uM Abeta vs 1 uM,
209,162,1.1 - Ensaio de redução de MTT e análogos,Fig. 2a,0 uM Abeta vs 5 uM,
210,162,1.1 - Ensaio de redução de MTT e análogos,Fig. 2a,0 uM Abeta vs 10 uM,
211,162,1.1 - Ensaio de redução de MTT e análogos,Fig. 2a,0 uM Abeta vs 20 uM,
212,164,1.1 - Ensaio de redução de MTT e análogos,Fig. 1c,0 uM Abeta vs 2.5 uM,
213,164,1.1 - Ensaio de redução de MTT e análogos,Fig. 1c,0 uM Abeta vs 5 uM,
214,164,1.1 - Ensaio de redução de MTT e análogos,Fig. 1c,0 uM Abeta vs 10 uM,
215,165,1.1 - Ensaio de redução de MTT e análogos,Fig. 5,untreated vs abeta,
216,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1a,0 uM Abeta(42) vs 0.001 uM ,
217,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1a,0 uM Abeta(42) vs 0.01 uM ,
218,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1a,0 uM Abeta(42) vs 0.1 uM ,
219,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1a,0 uM Abeta(42) vs 1 uM ,
220,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1a,0 uM Abeta(42) vs 10 uM ,
221,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,0 uM Abeta(40) vs 0.01 uM ,
222,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,0 uM Abeta(40) vs 0.1 uM ,
223,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,0 uM Abeta(40) vs 1 uM ,
224,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,0 uM Abeta(40) vs 10 uM ,
225,166,1.1 - Ensaio de redução de MTT e análogos,Fig. 1b,0 uM Abeta(40) vs 40 uM ,
226,168,2.1 - Indicadores diretos de morte,Fig. 3a,control vs Abeta42,
227,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,0 uM vs 1uM abeta,
228,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,0 uM vs 2uM abeta,
229,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,0 uM vs 3uM abeta,
230,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4a,0 uM vs 4uM abeta,
231,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4b,0h vs 10h (5uM abeta),
232,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4b,0h vs 20h (5uM abeta),
233,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4b,0h vs 30h (5uM abeta),
234,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4b,0h vs 40h (5uM abeta),
235,170,1.1 - Ensaio de redução de MTT e análogos,Fig. 4b,0h vs 50h (5uM abeta),
236,170,2.1 - Indicadores diretos de morte,Fig. 4c,control vs abeta42,
