Screening ID,rayyan-key,doi,Status,Motivo para exclusão,Observações gerais do artigo,Quem,Outcomes
14,rayyan-115931426,10.1016/j.lfs.2019.02.012 ,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Clarissa Franca Dias Carneiro,
15,rayyan-115922749,10.1074/jbc.RA118.005364,Excluído,4 - Não usa célula SHSY-5Y como modelo,Célula SHSY modificada,Clarissa Franca Dias Carneiro,
16,rayyan-115937395,10.1124/mol.51.4.535 ,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
18,rayyan-115927649,10.1021/np060092r,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Clarissa Franca Dias Carneiro,
19,rayyan-115924992,10.1016/j.cbi.2014.09.005 ,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Clarissa Franca Dias Carneiro,
20,rayyan-115925624,10.1016/j.neurobiolaging.2012.12.028 ,Excluído,4 - Não usa célula SHSY-5Y como modelo,Célula modificada - mas também a administração de Abeta é em outros modelos.,Clarissa Franca Dias Carneiro,
22,rayyan-115930777,10.1007/s12017-019-08574-2 ,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Clarissa Franca Dias Carneiro,
23,rayyan-115927232,10.1002/glia.20844 ,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
26,rayyan-115931422,10.1021/acschemneuro.8b00366 ,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
29,rayyan-115922282,10.1016/j.ijbiomac.2020.01.061,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,"menciona no abstract, mas é data not shown (e tbm não parece ter ensaio de toxicidade, só de agregação)",Clarissa Franca Dias Carneiro,
32,rayyan-115930687, 10.1152/ajpcell.00070.2019 ,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Clarissa Franca Dias Carneiro,
33,rayyan-115934157,10.1016/j.neurobiolaging.2011.09.039 ,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
35,rayyan-115935200,10.1016/j.neulet.2008.11.030 ,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
39,rayyan-115923414,10.1089/dna.2017.4012 ,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
40,rayyan-115922502,10.2174/1567205016666190827123222,Excluído,6 - Não inclui um controle adequado,falta escrever para autores para pegar pdf,Clarissa Franca Dias Carneiro,
41,rayyan-115927032,10.1016/j.neulet.2009.08.037,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
42,rayyan-115927216,10.3233/JAD-2009-0967,Excluído,7 - Não inclui uma medida de toxicidade,"menciona um experimento de MTT e tem nos métodos, mas é 'results not shown'",Clarissa Franca Dias Carneiro,
44,rayyan-115934123,10.1111/j.1462-5822.2012.01760.x,Excluído,4 - Não usa célula SHSY-5Y como modelo,célula transfectada com vetor vazio,Clarissa Franca Dias Carneiro,
45,rayyan-115926886,10.3233/JAD-2009-1301,Excluído,7 - Não inclui uma medida de toxicidade,tem ensaio de influxo de Ca++ mas sem quantificação,Clarissa Franca Dias Carneiro,
46,rayyan-115928583,10.1096/fj.03-1040fje,Excluído,4 - Não usa célula SHSY-5Y como modelo,célula transfectada,Clarissa Franca Dias Carneiro,
47,rayyan-115924281,10.1016/j.fct.2016.04.021,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
48,rayyan-115935638,10.1016/j.jneumeth.2006.10.004,Excluído,6 - Não inclui um controle adequado,,Clarissa Franca Dias Carneiro,
52,rayyan-115933447,10.1517/17425247.2014.912211,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
53,rayyan-115924214,10.1016/j.fitote.2016.06.008,Excluído,6 - Não inclui um controle adequado,,Clarissa Franca Dias Carneiro,
56,rayyan-115922750,10.1016/j.cbi.2019.03.005,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
59,rayyan-115927173,10.4161/cc.8.10.8379,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
60,rayyan-115921686,10.1016/j.neurobiolaging.2020.05.018,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
61,rayyan-115934085,10.2217/fnl.12.35,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
62,rayyan-115927226,10.1007/s10571-009-9351-0,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
64,rayyan-115934521,10.1111/j.1471-4159.2011.07238.x,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,iso-Abeta,Clarissa Franca Dias Carneiro,
66,rayyan-115922888,10.1186/s12918-018-0633-3,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
67,rayyan-115935099,10.1016/j.neuroscience.2009.04.002,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
68,rayyan-115928300,10.1111/j.1399-3011.2005.00250.x,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
69,rayyan-115923911,10.1016/j.neuropharm.2017.01.003,Excluído,6 - Não inclui um controle adequado,,Clarissa Franca Dias Carneiro,
71,rayyan-115923428,10.1007/s12031-017-1015-9,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
72,rayyan-115926269,10.1371/journal.pone.0023970,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
73,rayyan-115932514,10.1007/s10571-015-0311-6,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
75,rayyan-115926034,10.1002/jnr.23018,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
76,rayyan-115935974,10.3233/jad-2005-7405,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
77,rayyan-115933556,10.2174/1876396001407010049,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
79,rayyan-115923570,10.4014/jmb.1707.07003,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
80,rayyan-115925040,10.2174/1871527313666140806124322,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Clarissa Franca Dias Carneiro,
81,rayyan-115922538,10.1002/mnfr.201801230,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,meio condicionado com LPS + Abeta,Clarissa Franca Dias Carneiro,
86,rayyan-115923509,10.1021/jacs.7b08259,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
87,rayyan-115923553,10.1093/hmg/ddx267,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
89,rayyan-115927045,10.1016/j.neuint.2009.08.002,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
90,rayyan-115927057,10.1016/j.nbd.2009.07.004,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
92,rayyan-115923636,10.3389/fnmol.2017.00227,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
94,rayyan-115922148,10.1016/j.npep.2020.102030,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
95,rayyan-115921907,10.4081/ejh.2020.3135,Excluído,8 - Artigo retratado,,Clarissa Franca Dias Carneiro,
96,rayyan-115929681,9816911,Excluído,1 - Não escrito em inglês,,Clarissa Franca Dias Carneiro,
97,rayyan-115926426,10.1016/j.ejmech.2011.03.003,Excluído,6 - Não inclui um controle adequado,,Clarissa Franca Dias Carneiro,
99,rayyan-115923399,10.1038/s41374-017-0009-0,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
100,rayyan-115926395,10.1248/yakushi.131.775,Excluído,1 - Não escrito em inglês,,Clarissa Franca Dias Carneiro,
102,rayyan-115927410,10.1002/jnr.21745,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
104,rayyan-115932010,10.32383/appdr/85063,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
105,rayyan-115924355,10.1016/j.dib.2016.01.019,Excluído,6 - Não inclui um controle adequado,,Clarissa Franca Dias Carneiro,
107,rayyan-115922173,10.12659/MSM.921026,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
108,rayyan-115925527,10.1155/2013/313510,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
109,rayyan-115924639,10.1155/2015/781938,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
110,rayyan-115937193,10.1016/S0169-328X(98)00217-4,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
112,rayyan-115924292,10.1080/01616412.2016.1145914,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
113,rayyan-115923655,10.14715/cmb/2017.63.5.8,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
114,rayyan-115927028,10.1371/journal.pone.0006779,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Clarissa Franca Dias Carneiro,
117,rayyan-115928272,10.1096/fj.05-3672fje,Excluído,4 - Não usa célula SHSY-5Y como modelo,célula transfectada com GFP,Clarissa Franca Dias Carneiro,
120,rayyan-115922935,10.1039/c8sm01633j,Excluído,7 - Não inclui uma medida de toxicidade,,Clarissa Franca Dias Carneiro,
122,rayyan-115935960,10.1111/j.1471-4159.2005.03425.x,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
125,rayyan-115923371,10.1248/bpb.b17-00750,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Clarissa Franca Dias Carneiro,
126,rayyan-115923012,10.1016/j.mcn.2018.09.003,Excluído,6 - Não inclui um controle adequado,,Clarissa Franca Dias Carneiro,
128,rayyan-115932383,10.1039/c7cc00358g,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
129,rayyan-115930017,"10.1111/j.1749-6632.1996.tb34406.x (obs PubMed indica como review, mas o abstract não parece...)",Excluído,4 - Não usa célula SHSY-5Y como modelo,,Clarissa Franca Dias Carneiro,
130,rayyan-115922089,10.1080/00207454.2020.1759588,Excluído,6 - Não inclui um controle adequado,,Clarissa Franca Dias Carneiro,
5,rayyan-115921661,10.1002/mnfr.202000711,Incluído,,Decisão por consenso (piloto).,Clarissa Franca Dias Carneiro,"1,2,3,4,5"
6,rayyan-115921662,10.1016/j.exger.2020.111187,Incluído,,Decisão por consenso (piloto).,Clarissa Franca Dias Carneiro,6
8,rayyan-115921668,10.1016/j.yexmp.2020.104587,Incluído,,Decisão por consenso (piloto).,Clarissa Franca Dias Carneiro,"7,8,9,10,11,12,13,14,15"
17,rayyan-115926620,10.1074/jbc.M110.132860,Incluído,,,Clarissa Franca Dias Carneiro,"16,17,18,19,20,21"
21,rayyan-115927377,10.1016/j.neuint.2008.06.010 ,Incluído,,,Clarissa Franca Dias Carneiro,"22,23"
24,rayyan-115922279,10.1016/j.neuint.2020.104685 ,Incluído,,,Clarissa Franca Dias Carneiro,"24,25,26,27,28"
25,rayyan-115926368,10.1016/j.neurobiolaging.2011.04.006 ,Incluído,,"não inclui dados das médias mas inclui as diferenças no texto, talvez precise de contato com os autores",Clarissa Franca Dias Carneiro,"29,30"
27,rayyan-115922277,10.1186/s13195-019-0578-9 ,Incluído,,,Clarissa Franca Dias Carneiro,"31,32,33"
28,rayyan-115926227, 10.1371/journal.pone.0025752 ,Incluído,,,Clarissa Franca Dias Carneiro,"34,35,36,37"
30,rayyan-115931044,10.1038/s41467-018-07699-5,Incluído,,,Clarissa Franca Dias Carneiro,"38,39,40,41,42"
31,rayyan-115931849,10.1002/bab.1633 ,Incluído,,,Clarissa Franca Dias Carneiro,"43,44"
34,rayyan-115933391, 10.4161/auto.26508 ,Incluído,,,Clarissa Franca Dias Carneiro,"45,46,47,48,49,50,51,52,53,54,55"
36,rayyan-115935440,10.1016/j.molimm.2007.08.008 ,Incluído,,,Clarissa Franca Dias Carneiro,"69,70,71"
37,rayyan-115933975,10.1016/j.biocel.2012.08.010 ,Incluído,,,Clarissa Franca Dias Carneiro,"56,57,58,59,60,61,62,63,64,66,67,68"
38,rayyan-115925818,10.1007/s12272-012-0916-y ,Incluído,,contato com autores: não sei a isoforma de Abeta usada.,Clarissa Franca Dias Carneiro,65
43,rayyan-115928029,10.1007/s10930-006-0009-1,Incluído,,,Clarissa Franca Dias Carneiro,"72,73,74"
49,rayyan-115925589,10.1371/journal.pone.0063162,Incluído,,,Clarissa Franca Dias Carneiro,"75,76"
50,rayyan-115932991,10.1016/j.neulet.2015.03.070,Incluído,,,Clarissa Franca Dias Carneiro,"77,78,79"
51,rayyan-115921678,10.1021/acschemneuro.0c00430,Incluído,,,Clarissa Franca Dias Carneiro,"138,139"
54,rayyan-115933444,10.1074/jbc.M114.564690,Incluído,,,Clarissa Franca Dias Carneiro,"80,81,82,83,84,85,86,87"
55,rayyan-115922708,10.1007/s10616-019-00312-7,Incluído,,,Clarissa Franca Dias Carneiro,"88,89,90,91,98,99"
57,rayyan-115922667,10.1007/s12035-019-1605-3,Incluído,,,Clarissa Franca Dias Carneiro,"92,93,94,95,96,97"
58,rayyan-115933426,10.1016/j.mcn.2014.05.002,Incluído,,gráfico sem barras de erro,Clarissa Franca Dias Carneiro,"100,101,102,103,104,105,106,107,108,109"
63,rayyan-115922805,10.1186/s12974-019-1429-0,Incluído,,,Clarissa Franca Dias Carneiro,"110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133"
65,rayyan-115926480,10.1016/j.neulet.2011.01.055,Incluído,,,Clarissa Franca Dias Carneiro,"134,135"
70,rayyan-115922365,10.1080/14756366.2019.1689237,Incluído,,,Clarissa Franca Dias Carneiro,136
74,rayyan-115924394,10.3233/JAD-150790,Incluído,,contato com autores; não sei a isoforma de Abeta,Clarissa Franca Dias Carneiro,137
78,rayyan-115921777,10.1007/s00213-020-05668-9 ,Incluído,,,Clarissa Franca Dias Carneiro,"140,141,142,143,144,145,146,147,148,149,150,151,177"
82,rayyan-115921813,10.3906/biy-2001-22,Incluído,,,Clarissa Franca Dias Carneiro,"152,153,154,155,156"
83,rayyan-115923584,10.1016/j.ejmech.2017.08.051,Incluído,,,Clarissa Franca Dias Carneiro,"178,179"
84,rayyan-115923613,10.3390/nu9080883,Incluído,,contato com autores; não sei a isoforma de Abeta,Clarissa Franca Dias Carneiro,"157,158,159,160,161,162,163,164,165,166"
88,rayyan-115926284,10.1016/j.biomaterials.2011.07.024,Incluído,,,Clarissa Franca Dias Carneiro,"168,169,170,171,172,180"
91,rayyan-115922333,10.12659/MSM.920065,Incluído,,,Clarissa Franca Dias Carneiro,167
98,rayyan-115924524,10.1002/cmdc.201500422,Incluído,,,Clarissa Franca Dias Carneiro,"173,174"
103,rayyan-115921773,10.1016/j.foodchem.2020.128249,Incluído,,,Clarissa Franca Dias Carneiro,"175,176"
106,rayyan-115923845,10.1038/srep43637,Incluído,,,Clarissa Franca Dias Carneiro,181
115,rayyan-115925513,10.1111/jnc.12383,Incluído,,,Clarissa Franca Dias Carneiro,"182,183,184,185,186,187,188"
118,rayyan-115926307,10.1073/pnas.1109297108,Incluído,,,Clarissa Franca Dias Carneiro,189
119,rayyan-115922207,10.1021/acschemneuro.0c00011,Incluído,,,Clarissa Franca Dias Carneiro,"190,191,192,193,218,219,220,221,222"
121,rayyan-115928553,10.1021/bi049933o,Incluído,,,Clarissa Franca Dias Carneiro,194
123,rayyan-115923761,10.1039/c6sc03176e,Incluído,,,Clarissa Franca Dias Carneiro,"195,196,197"
124,rayyan-115922564,10.3390/molecules24142568,Incluído,,,Clarissa Franca Dias Carneiro,198
127,rayyan-115932422,10.3233/JAD-161086,Incluído,,,Clarissa Franca Dias Carneiro,"199,200,201,202,203,204,205,206,207,208,214,215,216,217"
131,rayyan-115925587,10.1039/c3cc40779a,Incluído,,,Clarissa Franca Dias Carneiro,"210,211,212,213"
