Screening ID,rayyan-key,doi,Status,Motivo para exclusão,Observações gerais do artigo,Quem,Outcomes
28,rayyan-115922994,10.3390/molecules23102540,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
29,rayyan-115930633,10.3389/fnmol.2020.00120,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
30,rayyan-115926229,10.1111/j.1747-0285.2011.01259.x,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
31,rayyan-115922280,10.1016/j.neulet.2020.134741,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
32,rayyan-115936288,10.1097/01.wnr.0000121231.63082.8a,Excluído,6 - Não inclui um controle adequado,utiliza células alteradas geneticamente,Giulia Scarcella Cancelliero,
33,rayyan-115936791,10.1046/j.1365-2990.2002.39286_55.x,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
34,rayyan-115936857,10.4049/jimmunol.166.6.4154,Excluído,6 - Não inclui um controle adequado,,Giulia Scarcella Cancelliero,
35,rayyan-115936334,10.3233/jad-2004-6104,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
36,rayyan-115934663,10.2174/156720510791383787,Incluído,,,Giulia Scarcella Cancelliero,"39,40,41,42,43,44,45,46,47,48,49"
37,rayyan-115937132,10.1046/j.1471-4159.1999.0722498.x.,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
38,rayyan-115923333,10.1016/j.jep.2018.02.025,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
39,rayyan-115922231,10.1111/jfbc.13162,Incluído,,,Giulia Scarcella Cancelliero,"19,20,21,22,23"
40,rayyan-115931790,10.1096/fj.201700736RR,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
41,rayyan-115922812,10.3390/molecules24030587,Incluído,,,Giulia Scarcella Cancelliero,24
42,rayyan-115922304,10.1091/mbc.E19-05-0303,Incluído,,,Giulia Scarcella Cancelliero,"54,55,56"
43,rayyan-115923382,10.1038/s41598-018-19577-7,Incluído,,,Giulia Scarcella Cancelliero,25
44,rayyan-115932693,10.1021/acs.jmedchem.5b01629,Incluído,,,Giulia Scarcella Cancelliero,"26,27"
45,rayyan-115935423,10.1016/j.neuint.2007.09.006,Incluído,,,Giulia Scarcella Cancelliero,"50,51,52"
46,rayyan-115931943,10.1111/jcmm.13358,Incluído,,,Giulia Scarcella Cancelliero,"29,28,30,31"
47,rayyan-115931864,10.1021/acschemneuro.7b00312,Incluído,,,Giulia Scarcella Cancelliero,"32,33,34"
48,rayyan-115930695,10.1186/s12964-020-00588-9,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
49,rayyan-115932313,10.1016/j.nano.2016.10.006,Incluído,,,Giulia Scarcella Cancelliero,35
50,rayyan-115934009,10.1021/cn300045d,Incluído,,,Giulia Scarcella Cancelliero,53
51,rayyan-115934642,10.1016/j.neurobiolaging.2009.01.005,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
52,rayyan-115933788,10.1007/s11064-013-1001-8,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
53,rayyan-115930730,10.1016/j.ijbiomac.2020.02.041,Incluído,,,Giulia Scarcella Cancelliero,"36,37,38"
54,rayyan-115921768,10.7717/peerj.10003,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
55,rayyan-115923684,10.1016/j.bios.2017.06.030,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
56,rayyan-115921800,10.1007/s13205-020-02421-z,Incluído,,,Giulia Scarcella Cancelliero,57
57,rayyan-115931794,10.1016/j.foodchem.2018.01.075,Incluído,,,Giulia Scarcella Cancelliero,"58,59,60"
58,rayyan-115922369,10.1016/j.ejmech.2019.111880,Incluído,,,Giulia Scarcella Cancelliero,"61,62,63,64,65,66,67,68,69,70"
59,rayyan-115924142,10.1111/jnc.13760,Excluído,7 - Não inclui uma medida de toxicidade,"células geneticamente modificadas
",Giulia Scarcella Cancelliero,
60,rayyan-115929651,10.1111/j.1749-6632.1998.tb11180.x,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
61,rayyan-115923040,10.1515/intox-2017-0015,Incluído,,,Giulia Scarcella Cancelliero,"71,72,73,74,75,76"
62,rayyan-115934002,10.1111/j.1474-9726.2012.00854.x,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
63,rayyan-115928997,10.3233/jad-2001-3507,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
64,rayyan-115923005,10.3390/molecules23102523,Incluído,,,Giulia Scarcella Cancelliero,"77,78,79,80"
65,rayyan-115929008, 10.1023/a:1019800703683,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
66,rayyan-115927875,10.1385/JMN/29:03:279,Incluído,,,Giulia Scarcella Cancelliero,81
67,rayyan-115925291,10.1248/bpb.b13-00561,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
68,rayyan-115934990,10.1073pnas.0911281106,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
69,rayyan-115936245,10.1016/j.nbd.2003.12.017,Incluído,,,Giulia Scarcella Cancelliero,"82,83,84,85,86,87,88"
70,rayyan-115923502,PMID: 31966420,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
71,rayyan-115922541,10.1016/j.csbj.2019.06.017,Incluído,,,Giulia Scarcella Cancelliero,"89,90"
72,rayyan-115933352,10.1080/10286020.2013.864639,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
73,rayyan-115927939,10.1038/sj.npp.1301185,Incluído,,,Giulia Scarcella Cancelliero,"91,92"
74,rayyan-115926645,PMID: 20846477,Incluído,,,Giulia Scarcella Cancelliero,"93,94,95,96,97,98,99,100,101"
75,rayyan-115928677,10.1016/j.brainresbull.2003.09.011,Incluído,,,Giulia Scarcella Cancelliero,"102,103,104,105,106,107,108"
76,rayyan-115923114,10.1515/jbcpp-2017-0123,Incluído,,,Giulia Scarcella Cancelliero,"109,110"
77,rayyan-115924110,10.1016/j.neuint.2016.08.012,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
78,rayyan-115924875,10.1155/2014/284314,Excluído,6 - Não inclui um controle adequado,Utiliza células modificadas geneticamente,Giulia Scarcella Cancelliero,
79,rayyan-115923475,10.1007/s11306-017-1289-5,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
80,rayyan-115925358,10.1111/jphp.12096,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
81,rayyan-115931843,10.1016/j.biopha.2018.02.043,Incluído,,,Giulia Scarcella Cancelliero,"111,112"
82,rayyan-115928640,10.1016/j.mcn.2003.09.008,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
83,rayyan-115934738,10.1002/mabi.200900448,Incluído,,,Giulia Scarcella Cancelliero,"113,114,115"
84,rayyan-115926796,10.1039/c4mt00259h,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
85,rayyan-115929994,10.1007/BF02815218,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
86,rayyan-115931911,10.1007/s10989-017-9602-8,Incluído,,,Giulia Scarcella Cancelliero,"116,117,118,119,120,121,122"
87,rayyan-115922785,10.1016/j.ejmech.2019.02.030,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
88,rayyan-115924814,10.1038/cddis.2015.6,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
89,rayyan-115923110,10.1007/s12035-018-1229-z,Incluído,,,Giulia Scarcella Cancelliero,172
90,rayyan-115922958,10.1016/j.toxlet.2018.10.029,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
91,rayyan-115935798,10.1111/j.1460-9568.2006.04951.x,Incluído,,,Giulia Scarcella Cancelliero,"173,174,175,176,177,178"
92,rayyan-115924815,10.1093/toxsci/kfv037,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
93,rayyan-115925737,10.1155/2013/253210,Excluído,6 - Não inclui um controle adequado,utiliza células alteradas geneticamente,Giulia Scarcella Cancelliero,
94,rayyan-115925986,10.1089/jmf.2011.2041,Incluído,,,Giulia Scarcella Cancelliero,"123,124,125,126"
95,rayyan-115925304,10.1021/cn400183w,Incluído,,,Giulia Scarcella Cancelliero,"127,128,129,130,131"
96,rayyan-115921740,10.1371/journal.pone.0225487,Excluído,6 - Não inclui um controle adequado,utiliza células alteradas geneticamente ,Giulia Scarcella Cancelliero,
97,rayyan-115926633,10.1016/j.npep.2010.08.004,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
98,rayyan-115936318,10.1385/jmn:22:3:231,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
99,rayyan-115924269,10.1007/s10616-016-9980-3,Incluído,,,Giulia Scarcella Cancelliero,"132,133,134"
100,rayyan-115923172,10.1007/s12640-018-9914-2,Incluído,,,Giulia Scarcella Cancelliero,"135,136,137,138,139"
101,rayyan-115927475,10.1159/000113696,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
102,rayyan-115934766,10.1016/j.neuroscience.2010.05.049,Incluído,,,Giulia Scarcella Cancelliero,140
103,rayyan-115931853,10.3892/ijmm.2018.3456,Incluído,,,Giulia Scarcella Cancelliero,"141,142,143,144,145,146,147,148,149,150,151,152,153"
104,rayyan-115924945,10.1371/journal.pone.0111536,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
105,rayyan-115928914,10.1006/nbdi.2002.0529,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,utiliza células modificadas geneticamente,Giulia Scarcella Cancelliero,
106,rayyan-115931327,10.1016/j.bioorg.2019.03.058,Incluído,,,Giulia Scarcella Cancelliero,154
107,rayyan-115925951,10.1111/j.1755-5949.2012.00357.x,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
108,rayyan-115923769,10.3390/ijms18040895,Incluído,,,Giulia Scarcella Cancelliero,155
109,rayyan-115921763,10.1039/d0tb01863e,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
110,rayyan-115922730,10.1016/j.bioorg.2019.03.046,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
111,rayyan-115926807,10.1007/s12272-010-0406-z,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
112,rayyan-115922811, 10.1016/j.ijbiomac.2019.01.134,Incluído,,,Giulia Scarcella Cancelliero,156
113,rayyan-115927050,10.1016/j.bbamem.2009.07.019,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
114,rayyan-115929044,10.1034/j.1600-079x.2002.1o838.x,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
115,rayyan-115925705,10.1038/tp.2012.147,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
116,rayyan-115923726,10.1002/psc.3011,Incluído,,,Giulia Scarcella Cancelliero,"157,158,159,160,161"
117,rayyan-115924416,10.1007/s12035-016-9685-9,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
118,rayyan-115927077,10.1016/j.bpj.2009.04.017,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
119,rayyan-115930536,10.3390/ijms21197273,Incluído,,,Giulia Scarcella Cancelliero,"162,163,164,165"
120,rayyan-115921853,10.1007/s11064-020-03115-x,Incluído,,,Giulia Scarcella Cancelliero,"166,167,168,169,170"
121,rayyan-115925090,10.1021/cn500131t,Incluído,,,Giulia Scarcella Cancelliero,171
122,rayyan-115929039,10.1021/bi0156254,Incluído,,,Giulia Scarcella Cancelliero,179
123,rayyan-115923824,10.1021/acs.inorgchem.6b02915,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
124,rayyan-115924375,10.1155/2016/3707406,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
125,rayyan-115923933,10.1021/acschemneuro.6b00390,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,fazem modificações no peptídeo,Giulia Scarcella Cancelliero,
126,rayyan-115923843,10.1021/acs.chemrestox.6b00447,Incluído,,,Giulia Scarcella Cancelliero,180
127,rayyan-115936964, 10.1006/bbrc.2000.3051 10.1006/bbrc.2000.3051,Incluído,,,Giulia Scarcella Cancelliero,"181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196"
128,rayyan-115925342,10.1016/j.neurobiolaging.2013.10.091,Incluído,,,Giulia Scarcella Cancelliero,"197,198"
129,rayyan-115932097,10.21873/invivo.11174,Incluído,,,Giulia Scarcella Cancelliero,"199,200,201,202,203,204,205,206,207,208,209"
130,rayyan-115921705,10.1002/ange.202013754,Incluído,,,Giulia Scarcella Cancelliero,"210,211,212,213,214"
131,rayyan-115927480,10.1007/s11064-008-9627-7,Incluído,,,Giulia Scarcella Cancelliero,"215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,261,262,263,264,265,266,267,269,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313"
132,rayyan-115928074,10.1186/1742-2094-3-7,Incluído,,,Giulia Scarcella Cancelliero,314
133,rayyan-115922376,10.3390/molecules24224112,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
134,rayyan-115923521,10.1016/j.jgr.2016.12.003,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
135,rayyan-115923962,10.1016/j.bmc.2016.11.032,Incluído,,,Giulia Scarcella Cancelliero,315
136,rayyan-115923930,10.1021/acschemneuro.6b00388,Incluído,,,Giulia Scarcella Cancelliero,"316,317,318"
137,rayyan-115928687, 10.1002/ana.10761,Incluído,,,Giulia Scarcella Cancelliero,319
138,rayyan-115927108,10.1007/s12640-009-9033-1,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
139,rayyan-115923164,10.1021/acs.inorgchem.8b00091 ,Incluído,,,Giulia Scarcella Cancelliero,320
140,rayyan-115930989,10.3233/JAD-190695,Incluído,,,Giulia Scarcella Cancelliero,"321,322"
141,rayyan-115922799,10.1016/j.lfs.2019.02.025 ,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
142,rayyan-115928724,10.1073/pnas.2135111100 ,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
143,rayyan-115922599,10.1111/bcpt.13279,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
144,rayyan-115930836,10.4103/1673-5374.265564,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
145,rayyan-115929668,10.1002/(SICI)1097-4547(19981215)54:6<798::AID-JNR7>3.0.CO;2-T,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
146,rayyan-115923650,10.3233/jad-170223 ,Incluído,,,Giulia Scarcella Cancelliero,323
147,rayyan-115923665,10.1016/j.jcis.2017.06.093 ,Incluído,,,Giulia Scarcella Cancelliero,"324,325"
148,rayyan-115922134,10.1007/s13205-020-2145-2,Excluído,3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida,,Giulia Scarcella Cancelliero,
149,rayyan-115926273,10.1523/JNEUROSCI.2417-11.2011,Incluído,,,Giulia Scarcella Cancelliero,326
150,rayyan-115927349,10.1073/pnas.0806192105,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
151,rayyan-115923064,10.1134/S0026893318040106,Incluído,,,Giulia Scarcella Cancelliero,359
152,rayyan-115923671,10.1080/08923973.2017.1344989,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
153,rayyan-115925493,10.2174/15672050113109990151,Incluído,,,Giulia Scarcella Cancelliero,"327,328,329,330"
154,rayyan-115924667,10.1021/acs.jnatprod.5b00156,Incluído,,,Giulia Scarcella Cancelliero,331
155,rayyan-115925747,10.1016/j.bbalip.2012.12.003,Incluído,,,Giulia Scarcella Cancelliero,332
156,rayyan-115922193,10.1080/00207454.2020.1733564,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
157,rayyan-115935338,10.1007/s11064-008-9623-y,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
158,rayyan-115925240,10.1016/j.ejmech.2014.02.035,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
159,rayyan-115923557,10.1155/2017/6792543,Incluído,,,Giulia Scarcella Cancelliero,"333,334,335,336,337,338,339,340,341"
160,rayyan-115922076,10.1080/00207454.2020.1746307,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,,Giulia Scarcella Cancelliero,
161,rayyan-115935463,10.1093/brain/awm260,Excluído,7 - Não inclui uma medida de toxicidade,células modificadas geneticamente ,Giulia Scarcella Cancelliero,
162,rayyan-115931317,10.1186/s13195-019-0508-x,Incluído,,,Giulia Scarcella Cancelliero,"342,343"
163,rayyan-115923223,10.1111/jcmm.13624,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
164,rayyan-115925015,10.1016/j.neuroscience.2014.08.013,Incluído,,,Giulia Scarcella Cancelliero,"344,349,350,351,352,353,354"
165,rayyan-115936113,10.1517/13543784.14.2.199,Excluído,2 - Não apresenta dados originais,,Giulia Scarcella Cancelliero,
166,rayyan-115926399,10.1007/s00775-011-0783-x,Incluído,,,Giulia Scarcella Cancelliero,"355,357"
167,rayyan-115922818,10.1021/acschemneuro.8b00699,Incluído,,,Giulia Scarcella Cancelliero,358
168,rayyan-115922545,10.1016/j.jep.2019.112107,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
169,rayyan-115923656,10.2174/1567205014666170713153414,Incluído,,,Giulia Scarcella Cancelliero,"360,361,356,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379"
170,rayyan-115924194,10.2174/1567205013666160703174254,Excluído,7 - Não inclui uma medida de toxicidade,,Giulia Scarcella Cancelliero,
171,rayyan-115926719,10.1002/jnr.22427 ,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
172,rayyan-115934904,10.1002/cbic.200900474 ,Incluído,,,Giulia Scarcella Cancelliero,380
173,rayyan-115936200,10.1002/jnr.20163 ,Excluído,4 - Não usa célula SHSY-5Y como modelo,,Giulia Scarcella Cancelliero,
174,rayyan-115931565,10.3233/JAD-180910 ,Incluído,,,Giulia Scarcella Cancelliero,381
175,rayyan-115936056,NA,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,amyloid beta 25-35,Giulia Scarcella Cancelliero,
176,rayyan-115921714,10.2174/1567205017666201109093848,Incluído,,,Giulia Scarcella Cancelliero,"403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424"
177,rayyan-115925179,10.1021/bm401874j,Incluído,,,Giulia Scarcella Cancelliero,"382,383,384,385"
178,rayyan-115925363,10.3233/JAD-131442,Excluído,6 - Não inclui um controle adequado,utiliza células modificadas geneticamente (transfectadas),Giulia Scarcella Cancelliero,
179,rayyan-115928411,15597050,Excluído,9 - sem full-text,,Giulia Scarcella Cancelliero,
180,rayyan-115934675,10.3969/j.issn.1673-5374.2010.22.010,Excluído,5 - Não usa isoformas de 37 a 43 aminoácidos,amyloid beta 25-35,Giulia Scarcella Cancelliero,
181,rayyan-115925045,10.1371/journal.pone.0180602,Incluído,,,Giulia Scarcella Cancelliero,"386,387,388,389"
182,rayyan-115923275,10.1021/acschemneuro.7b00527,Incluído,,,Giulia Scarcella Cancelliero,"390,391,392,393,394,395,396,397,398,399"
183,rayyan-115926354,10.1016/j.jneuroim.2011.04.010,Incluído,,,Giulia Scarcella Cancelliero,"400,401"
184,rayyan-115931337,10.3390/ph12020098,Incluído,,,Giulia Scarcella Cancelliero,402
185,,,,,,Giulia Scarcella Cancelliero,
